MonthYear,GPI,event_count_10,tone_count_10,event_count_11,tone_count_11,goldstein_11,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_18,tone_count_18,goldstein_18,event_count_20,tone_count_20,goldstein_20,event_count_21,tone_count_21,goldstein_21,event_count_22,tone_count_22,goldstein_22,event_count_23,tone_count_23,goldstein_23,event_count_25,tone_count_25,goldstein_25,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_32,tone_count_32,goldstein_32,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_52,tone_count_52,goldstein_52,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,tone_count_62,goldstein_62,event_count_63,goldstein_63,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_75,tone_count_75,goldstein_75,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_104,tone_count_104,goldstein_104,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_124,tone_count_124,goldstein_124,event_count_125,tone_count_125,goldstein_125,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_138,tone_count_138,goldstein_138,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_161,tone_count_161,goldstein_161,event_count_163,tone_count_163,goldstein_163,event_count_171,tone_count_171,goldstein_171,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_174,tone_count_174,goldstein_174,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
200811,1.8578333333333328,38,208.28551155742522,0.0,0.0,0.0,10,76.04982891539925,-4.0,42,245.59580848286063,16.800000000000008,0.0,0.0,1.0,5.53846153846154,0.0,0.0,0.0,4.0,30.578474089181423,3.0,18.77076411960132,10.2,17,107.55846846556652,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.21289133545116,17.0,0.0,0.0,0.0,3.0,18.505507528542854,12.0,122.0,853.7624742641693,488.0,2.0,6.89677952105698,10.4,2.0,14.204553882667069,9.0,0.0,0.0,0.0,2.0,15.23719607145923,14.0,11,70.97137738400309,44.0,76,383.3160800186132,76.0,47,242.15253896536092,89.30000000000004,47,239.5467514363541,131.59999999999994,0.0,0.0,0.0,0.0,0.0,0.0,58,351.5126849395632,406.0,4,30.29837294371378,14.0,18,119.47086106738392,61.19999999999998,2.0,12.359550561797759,7.0,2.0,11.437403400309119,12.0,4,7.97342192691028,32.0,5.0,23.739935277975306,30.0,3.0,19.58375371133723,19.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.94392523364486,7.4,2.0,8.2018927444795,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.05968583094586,28.0,2.0,11.410136858561199,20.0,1,6.371681415929201,-2.0,3.0,20.099357809281468,-15.0,0.0,0.0,0.0,3.0,16.01452425808736,-6.0,21.0,106.4804846914232,-42.0,5.0,27.254047155188605,-10.0,1.0,4.44444444444444,-2.0,25,134.0925934003672,-100.0,0.0,0.0,0.0,3.0,18.560689998177992,-15.0,1.0,6.198347107438019,-5.0,8.0,46.907798482180034,-35.2,3.0,14.442798019832358,-21.0,0.0,0.0,0.0,3.0,17.229729729729723,-21.6,12.0,51.057499237445505,-86.40000000000002,3.0,17.32683779901319,-12.0,1.0,3.07328605200946,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.09445100354192,-10.0,5,22.758787998864193,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.8133704735376,-20.0,0.0,0.0,0.0,2.0,2.7277686852154903,-20.0
200812,1.8574166666666667,32,170.88565802331968,0.0,0.0,0.0,3,15.977611940298507,-1.2000000000000002,12,54.268488099142,4.8,1.0,5.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3696682464455,3.4,16,100.07098335314824,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.285714285714278,8.0,2.0,11.993567294426887,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,137.45827972224276,108.0,44,253.06055665034896,44.0,26,149.8532049497026,49.399999999999984,20,107.11550442895478,55.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,48,284.94959279165175,336.0,11,87.26648932547182,38.5,32,193.73576852128292,108.80000000000004,0.0,0.0,0.0,1.0,3.6585365853658502,6.0,29,219.7607449361052,232.0,12.0,64.77120135371212,72.0,3.0,8.4507042253521,19.200000000000006,2.0,11.42857142857142,14.8,0.0,0.0,3.0,16.34440029056104,21.0,7.0,35.57730991151731,51.8,0.0,0.0,0.0,2.0,9.05776461205423,14.8,0.0,0.0,0.0,4.0,21.770153806985302,20.0,0.0,0.0,0.0,3.0,19.94459833795014,15.0,0.0,0.0,0.0,1.0,5.2219321148825095,9.0,8,34.23597430186432,-16.0,5.0,27.775576315058192,-25.0,1.0,3.41463414634146,-5.0,3.0,19.82814980853647,-6.0,1.0,4.77815699658703,-2.0,9.0,35.309741000996205,-18.0,0.0,0.0,0.0,7,38.83664576019843,-28.0,0.0,0.0,0.0,3.0,19.94459833795014,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.077844311377198,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,52.594744499308135,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.347992181947404,-25.0,5,14.83110350661456,-25.0,0.0,0.0,0.0,1.0,3.89419544452608,-9.0,9.0,18.954867441629318,-88.5,10,33.33031013174289,-100.0,1.0,6.211180124223599,-9.5,8.0,21.66446686505721,-80.0
200901,1.857,143,540.6434612707411,0.0,0.0,0.0,13,80.61046707995655,-5.2,19,94.92857815181836,7.600000000000002,1.0,5.2486187845303895,3.0,9.42312183729077,2.0,8.55677655677656,-4.0,4.0,34.813956316362265,0.0,0.0,0.0,34,213.53350439580169,102.0,5.0,26.709401709401714,17.0,0.0,0.0,0.0,3.0,12.500000000000007,10.2,1.0,5.628517823639769,-0.3,2.0,6.38297872340426,8.0,13.0,82.1452168630127,52.0,11.0,98.74438073738823,57.20000000000001,0.0,0.0,0.0,3.0,15.72964170519392,15.6,2.0,5.0,14.0,54,260.8069651048511,216.0,94,504.2908758876076,94.0,78,381.7899479675354,148.2000000000002,76,378.20429658954316,212.80000000000013,12.0,45.23142917528808,30.0,0.0,0.0,0.0,66,345.56703291943404,462.0,20,157.94391691523037,70.0,30,207.79935795493446,102.00000000000004,0.0,0.0,0.0,6.0,45.19274671780561,36.0,19,120.963015444891,152.0,12.0,65.21368883631389,72.0,14.0,73.98831502367813,89.60000000000002,0.0,0.0,0.0,0.0,0.0,3.0,22.688516880465933,21.0,3.0,9.505464011616976,22.200000000000006,0.0,0.0,0.0,1.0,6.11510791366906,7.4,0.0,0.0,0.0,6.0,40.155698846145675,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.378915119210234,28.0,0.0,0.0,0.0,4,16.74144720818526,-8.0,4.0,23.938799914325646,-20.0,1.0,3.0716723549488103,-5.0,7.0,47.25096983634711,-14.0,20.0,107.79885710823194,-40.0,13.0,39.87796491379342,-26.0,1.0,6.607929515418499,-2.0,9,40.28765704202486,-36.0,3.0,12.920044557212709,-12.0,2.0,5.92885375494072,-10.0,0.0,0.0,0.0,3.0,15.111737905677721,-13.2,0.0,0.0,0.0,31.0,116.00288762518014,-201.5,0.0,0.0,0.0,1.0,10.7734806629834,-7.2,6.0,19.04300172636454,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.97523308866736,-36.8,6.0,6.496998081392014,-30.0,28,78.8028200190953,-140.0,1.0,2.9045643153527005,-5.0,3.0,12.818727773305211,-27.0,5.0,16.05117286387803,-48.5,25,92.94557236605385,-250.0,3.0,16.96267816122538,-28.5,1.0,5.83333333333333,-10.0
200902,1.8570833333333332,110,535.0442160477832,0.0,0.0,0.0,15,73.11000074315757,-6.000000000000001,38,181.43316142856102,15.200000000000006,14.0,81.41776298451795,18.0,65.41867517808973,9.0,31.830581446228887,-18.0,18.0,143.37273617814796,3.0,42.3588039867111,10.2,52,286.30382471295337,156.0,5.0,26.89409197512518,17.0,3.0,19.89013504234379,9.6,0.0,0.0,0.0,1.0,6.270627062706269,-0.3,1.0,3.27022375215146,4.0,23.0,153.8532959675279,92.0,7.0,40.294378638117045,36.4,2.0,12.9777630216362,9.0,4.0,16.10325660968023,20.8,3.0,21.428571428571423,21.0,81,373.9231357569194,324.0,125,673.417321552402,125.0,75,425.5052021562343,142.50000000000009,77,430.04554318972083,215.6000000000002,3.0,10.400693470469061,7.5,0.0,0.0,0.0,108,564.4917281546813,756.0,4,24.10202945672052,14.0,53,382.4096265726232,180.2000000000001,6.0,37.33427960158446,21.0,0.0,0.0,0.0,24,133.8138010722515,192.0,12.0,65.82751995532371,72.0,12.0,28.62487276781493,76.8,0.0,0.0,0.0,0.0,0.0,3.0,15.06810518854399,21.0,19.0,115.77585171945776,140.60000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,69.96970620435947,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.340956426700759,14.0,1.0,6.71378091872792,10.0,9,38.676323586262214,-18.0,6.0,27.83650538997629,-30.0,2.0,13.88351601117558,-10.0,11.0,52.04823877856128,-22.0,10.0,46.524821345979326,-20.0,20.0,76.79979753188864,-40.0,2.0,8.28187876380647,-4.0,23,118.36634594413445,-92.0,0.0,0.0,0.0,3.0,13.3485929238085,-15.0,0.0,0.0,0.0,3.0,14.95646705754154,-13.2,3.0,16.36363636363635,-21.0,13.0,64.75819292089497,-84.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1325301204819302,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.749740394600207,-20.0,34,103.613060381143,-170.0,2.0,8.08988764044944,-10.0,3.0,12.426680659506669,-27.0,4.0,19.47568725899404,-37.0,71,307.7551578523356,-710.0,0.0,0.0,0.0,2.0,7.627255588472919,-20.0
200903,1.8571666666666664,104,546.1330224767114,0.0,0.0,0.0,13,58.43863164177447,-5.2,22,117.51844274448092,8.8,6.0,32.85626911314983,5.0,23.53459756057561,0.0,0.0,0.0,20.0,114.85989758231851,0.0,0.0,0.0,48,304.1533662544541,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.40504876649455,6.8,1.0,5.777021802999849,-0.3,7.0,43.132670057738935,28.0,25.0,130.61438669233945,100.0,4.0,31.70633296298463,20.8,0.0,0.0,0.0,1.0,20.0,5.2,3.0,21.50354602423961,21.0,112,558.4822063923616,448.0,144,799.8230754512754,144.0,74,413.6429552563205,140.60000000000014,75,411.2351499668257,210.0000000000001,5.0,29.556032706364327,12.5,4.0,30.397236614853202,20.0,43,296.54568856187234,301.0,55,311.5943101191764,192.5,43,325.02086500022006,146.2000000000001,0.0,0.0,0.0,0.0,0.0,0.0,21,165.00175277519517,168.0,11.0,62.425545596195676,66.0,4.0,24.57027196622787,25.6,2.0,9.24092409240924,14.8,0.0,0.0,6.0,42.972928293519495,42.0,21.0,172.96482595529616,155.40000000000006,4.0,26.36363636363636,33.2,6.0,36.99076941617963,44.4,0.0,0.0,0.0,4.0,41.28483617476788,20.0,0.0,0.0,0.0,5.0,21.7127135159922,25.0,2.0,14.40763628845138,14.0,5.0,28.63961652764977,50.0,11,57.39282185358245,-22.0,16.0,79.58301313550008,-80.0,4.0,21.090100111234698,-20.0,7.0,40.26269621733604,-14.0,1.0,3.9764359351988197,-2.0,7.0,35.7785008992852,-14.0,2.0,11.39240506329114,-4.0,20,118.33979521711706,-80.0,0.0,0.0,0.0,1.0,6.72645739910314,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.19264512375784,-21.0,9.0,41.13404347991635,-58.5,0.0,0.0,0.0,9.0,55.43491913958235,-64.80000000000001,5.0,18.70795754646471,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.79217523885284,-30.0,18,81.29570513483435,-90.0,3.0,16.7311756753523,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,14,68.95360054308186,-140.0,0.0,0.0,0.0,0.0,0.0,0.0
200904,1.85725,90,442.3956759812996,0.0,0.0,0.0,11,56.61323045952256,-4.4,15,144.66571565820587,6.000000000000001,1.0,4.21940928270042,1.0,2.53164556962025,2.0,9.287925696594419,-4.0,7.0,27.7253720679466,3.0,16.992365172189732,10.2,34,190.73120384343002,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.91725136429445,-1.2,0.0,0.0,0.0,16.0,104.8895110207028,64.0,19.0,119.50659799970151,98.80000000000004,1.0,4.6063651591289805,4.5,3.0,17.80408378806547,15.6,6.0,27.7471974705039,42.0,88,510.7464607440122,352.0,108,666.6829349949538,108.0,113,626.0532916341064,214.7000000000004,114,626.8178389232968,319.20000000000033,0.0,0.0,0.0,2.0,9.2329058014566,10.0,45,219.84150857060916,315.0,25,162.2898642059909,87.5,49,356.3898089963607,166.60000000000014,0.0,0.0,0.0,7.0,27.350848896744512,42.0,18,129.12615622142135,144.0,12.0,78.82523592542351,72.0,35.0,147.17953062995917,224.00000000000009,1.0,2.64900662251656,7.4,1.0,7.4,16.0,106.71943111025898,112.0,13.0,101.08182192167862,96.20000000000002,1.0,4.85074626865672,8.3,1.0,3.2713754646840094,7.4,0.0,0.0,0.0,10.0,52.08188849161809,50.0,1.0,4.90988191423244,5.0,4.0,20.26123796556599,20.0,22.0,98.32206998048606,154.0,4.0,14.679660325688731,40.0,5,13.349120653827875,-10.0,9.0,44.19424631097024,-45.0,0.0,0.0,0.0,10.0,43.89764884234174,-20.0,9.0,52.89517072430109,-18.0,22.0,69.99298092457549,-44.0,11.0,33.98575884364164,-22.0,15,70.57989313050086,-60.0,2.0,4.4776119402985,-8.0,4.0,15.65324272192364,-20.0,0.0,0.0,0.0,7.0,31.23666961166039,-30.8,0.0,0.0,0.0,9.0,35.2112766333816,-58.5,0.0,0.0,0.0,6.0,33.24501900568771,-43.2,11.0,40.297408194189536,-44.0,1.0,5.31914893617021,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,67.17602420336111,-60.0,27,108.16564859400506,-135.0,1.0,4.11809928661066,-5.0,0.0,0.0,0.0,1.0,3.3587786259542,-9.0,21,69.82330868902054,-210.0,7.0,13.11886548287692,-66.5,4.0,18.1893185561145,-40.0
200905,1.8573333333333333,132,719.2689664652088,0.0,0.0,0.0,9,44.72997522249596,-3.6,29,176.99292313307228,11.600000000000005,47.0,298.88056029331136,0.0,0.0,0.0,0.0,0.0,8.0,55.48376469676961,2.0,8.805799934832189,6.8,50,273.6325027264005,150.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.297531090350283,13.6,0.0,0.0,0.0,0.0,0.0,0.0,19.0,121.78132270530314,76.0,7.0,63.62535106764857,36.4,0.0,0.0,0.0,7.0,35.66546694822098,36.4,0.0,0.0,0.0,100,644.3420625235781,400.0,76,473.27563097180087,76.0,72,417.9529069121194,136.8000000000001,85,513.9979279583712,238.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,67,404.6983570876153,469.0,13,74.58729926992825,45.5,40,348.39281691365755,136.00000000000009,0.0,0.0,0.0,0.0,0.0,0.0,10,96.98290256308886,80.0,28.0,177.7671810808855,168.0,10.0,59.48983625705276,63.99999999999999,0.0,0.0,0.0,1.0,7.4,6.0,22.1093983605446,42.0,15.0,93.5420535014456,111.00000000000004,4.0,37.50645362897738,33.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.82188753914753,25.0,0.0,0.0,0.0,10.0,46.17903711957658,50.0,11.0,68.70998773903963,77.0,5.0,35.95290027387375,50.0,10,62.095791597390395,-20.0,5.0,28.42592175326713,-25.0,0.0,0.0,0.0,13.0,64.13365347208689,-26.0,8.0,37.57627399826922,-16.0,6.0,38.76473050085831,-12.0,2.0,3.77358490566038,-4.0,14,54.99554932303719,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.80164374901217,-10.0,4.0,19.09158042012452,-17.6,1.0,5.3781512605042,-7.0,15.0,97.30770242114416,-97.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5118912797282,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.678888671643401,-18.4,2.0,13.100436681222698,-10.0,25,100.67950340164977,-125.0,0.0,0.0,0.0,2.0,13.20795708193608,-18.0,1.0,1.4925373134328401,-9.5,22,138.30681216816959,-220.0,4.0,10.13397457918241,-38.0,4.0,21.926205263231765,-40.0
200906,1.8574166666666667,79,377.12766881840184,0.0,0.0,0.0,7,39.078271590508315,-2.8,21,92.20490185841606,8.400000000000002,2.0,9.35656669181193,1.0,4.438012542209361,0.0,0.0,0.0,6.0,34.515036279395105,0.0,0.0,0.0,55,243.7176878984886,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.41796200345423,3.4,1.0,4.76190476190476,-0.3,4.0,8.376956499696016,16.0,12.0,67.95191387702664,48.0,1.0,7.922272047832591,5.2,0.0,0.0,0.0,9.0,47.758946010089204,46.8,0.0,0.0,0.0,48,129.69705704485477,192.0,75,410.088339251814,75.0,46,253.20082685091182,87.4,47,245.5722978276627,131.59999999999994,89.0,719.8147824567542,222.5,0.0,0.0,0.0,27,155.24614982684972,189.0,11,93.29876153224556,38.5,55,418.43659454090147,187.00000000000014,0.0,0.0,0.0,0.0,0.0,0.0,3,17.887884267631108,24.0,13.0,68.43930832828688,78.0,21.0,55.09176252192789,134.40000000000006,0.0,0.0,0.0,1.0,7.4,12.0,123.79684368298868,84.0,12.0,69.38609327344734,88.80000000000003,0.0,0.0,0.0,1.0,5.882352941176469,7.4,3.0,8.81331236303182,21.0,1.0,6.69014084507042,5.0,2.0,9.210526315789467,10.0,2.0,10.632911392405061,10.0,3.0,26.028384174646593,21.0,1.0,0.6896551724137929,10.0,24,150.40673855649118,-48.0,5.0,27.60630745048105,-25.0,0.0,0.0,0.0,10.0,60.01909449901592,-20.0,10.0,62.363900716533,-20.0,12.0,62.723467748656084,-24.0,6.0,31.57312173867123,-12.0,10,68.48563001525117,-40.0,0.0,0.0,0.0,1.0,2.2123893805309702,-5.0,2.0,12.22030981067126,-10.0,1.0,4.23728813559322,-4.4,0.0,0.0,0.0,2.0,8.69565217391304,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.28366634930026,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.17317152429936,-18.4,17.0,103.41089218338524,-85.0,24,93.34346234522552,-120.0,4.0,18.346024594433146,-20.0,3.0,13.044194067639019,-27.0,3.0,10.53369451573044,-27.5,30,170.86108770744013,-300.0,1.0,7.058823529411759,-9.5,3.0,18.59504132231406,-30.0
200907,1.8575,59,334.4465062395996,0.0,0.0,0.0,7,38.80916891270975,-2.8,9,49.657345733859025,3.6,7.0,30.581349377887896,0.0,0.0,1.0,2.08,-2.0,6.0,45.38782933958889,0.0,0.0,0.0,33,191.51171921974796,99.0,1.0,2.52100840336134,3.4,0.0,0.0,0.0,1.0,3.4161490683229796,3.4,3.0,15.05400572765995,-0.8999999999999999,1.0,6.49558941459503,4.0,57.0,331.69255439999836,228.0,4.0,30.93770141757195,20.8,0.0,0.0,0.0,1.0,6.21890547263682,5.2,0.0,0.0,0.0,25,150.39488795674592,100.0,60,410.98536506065597,60.0,30,179.5903044175037,56.99999999999997,33,185.88001800672146,92.39999999999996,0.0,0.0,0.0,0.0,0.0,0.0,13,77.30622317499834,91.0,18,95.90836016257768,63.0,74,458.6303914175852,251.60000000000028,1.0,6.95970695970696,3.5,2.0,21.0526315789474,12.0,28,166.72730274017817,224.0,8.0,54.15216104792778,48.0,8.0,24.73250188300025,51.2,0.0,0.0,0.0,0.0,0.0,17.0,91.42991881176329,119.0,10.0,68.51278481592527,74.0,0.0,0.0,0.0,5.0,17.77099385113364,37.0,1.0,2.16216216216216,7.0,6.0,43.2274785439178,30.0,0.0,0.0,0.0,2.0,13.91941391941392,10.0,13.0,69.0471051993785,91.0,0.0,0.0,0.0,2,10.0931782670539,-4.0,6.0,38.10316639623709,-30.0,2.0,9.982788296041301,-10.0,5.0,25.51532970940865,-10.0,4.0,22.193457850965792,-8.0,4.0,18.03554009291711,-8.0,2.0,10.04804037332384,-4.0,26,149.51239413325814,-104.0,0.0,0.0,0.0,3.0,13.692946058091296,-15.0,1.0,7.312925170068031,-5.0,6.0,19.79878735496712,-26.4,0.0,0.0,0.0,4.0,26.05966462598041,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-8.0,0.0,0.0,0.0,1.0,6.87554395126197,-8.0,0.0,0.0,0.0,12.0,68.48302779207448,-60.0,8,22.979620425225352,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.155241935483868,-19.5,14,64.02235601981178,-140.0,4.0,13.48684210526316,-38.0,1.0,4.19373892498523,-10.0
200908,1.8575833333333331,162,672.4792491035898,7.0,29.393266420099145,-0.7,13,63.912498353619355,-5.200000000000001,28,166.2389055786851,11.200000000000005,23.0,100.99229492390334,4.0,15.539287799901722,1.0,2.7286035058120097,-2.0,19.0,80.0899274116357,12.0,47.98288144956978,40.79999999999999,63,317.9758371090585,189.0,3.0,6.9419687066746,10.2,0.0,0.0,0.0,5.0,17.13165722568116,17.0,0.0,0.0,0.0,2.0,5.31914893617022,8.0,35.0,222.7994106888535,140.0,8.0,49.505616360394065,41.6,0.0,0.0,0.0,4.0,20.05599104143338,20.8,0.0,0.0,0.0,85,447.5678614186828,340.0,149,911.0813274953861,149.0,101,489.5566922800715,191.90000000000026,88,439.60194287353517,246.40000000000026,2.0,4.27046263345196,5.0,0.0,0.0,0.0,57,340.9611673372482,399.0,28,152.76497266855102,98.0,74,458.0620027921189,251.60000000000028,0.0,0.0,0.0,0.0,0.0,0.0,47,191.9942316921661,376.0,36.0,162.91058036960828,216.0,11.0,52.34383255007233,70.39999999999998,0.0,0.0,0.0,0.0,0.0,9.0,35.295877189848845,63.0,22.0,158.42491166879256,162.8000000000001,3.0,13.368389783836973,24.9,4.0,17.92412202976427,29.6,0.0,0.0,0.0,12.0,62.78572447132741,60.0,0.0,0.0,0.0,2.0,11.280266782659119,10.0,56.0,236.7061720726232,392.0,1.0,5.042016806722691,9.0,24,85.75898574390591,-48.0,4.0,25.61676513832911,-20.0,2.0,13.519606170643142,-10.0,12.0,55.03872222476864,-24.0,4.0,20.280828654719276,-8.0,17.0,61.10627255092788,-34.0,7.0,30.782403870639172,-14.0,31,132.40594346284158,-124.0,8.0,19.44541090232796,-32.0,0.0,0.0,0.0,1.0,2.65957446808511,-5.0,9.0,31.144174739558157,-39.6,0.0,0.0,0.0,10.0,46.186860657361976,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.60709212007159,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,49.33144596310317,-60.0,81,233.5345549297424,-405.0,2.0,5.3012048192771,-10.0,1.0,0.923076923076923,-9.0,6.0,21.11106129635991,-55.0,42,186.3009481004107,-420.0,0.0,0.0,0.0,5.0,19.445866749002775,-50.0
200909,1.8576666666666668,75,359.0829275949217,2.0,8.23970037453184,-0.2,12,56.60462722497776,-4.8,26,143.69181034408155,10.400000000000004,5.0,28.46678627010227,7.0,28.535972759592727,1.0,3.2258064516129,-2.0,2.0,10.219845513963161,4.0,23.57430834138896,13.6,94,516.483380056987,282.0,0.0,0.0,0.0,1.0,3.00751879699248,3.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,54.812785786251276,44.0,55.0,428.28463148843133,220.0,14.0,88.85023941011713,72.80000000000003,0.0,0.0,0.0,2.0,9.150326797385619,10.4,7.0,43.57738341208754,49.0,115,620.1478011254269,460.0,133,893.265001006251,133.0,134,598.0321917273578,254.6000000000004,133,602.0447940347727,372.4000000000006,1.0,4.0045766590389,2.5,1.0,5.7485029940119805,5.0,82,498.1437146140745,574.0,76,689.5653914889208,266.0,65,450.74271190314425,221.0000000000002,1.0,7.29166666666667,3.5,0.0,0.0,0.0,54,431.2784210508311,432.0,4.0,20.487611113496808,24.0,7.0,30.920434140059108,44.8,1.0,9.83606557377049,7.4,1.0,7.4,18.0,136.98541530844142,126.0,18.0,124.67502570890966,133.20000000000005,4.0,20.889748549323002,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.53204279795704,15.0,0.0,0.0,0.0,7.0,48.51584693726925,49.0,0.0,0.0,0.0,12,48.60823150185425,-24.0,9.0,53.98716072381611,-45.0,1.0,6.57894736842105,-5.0,16.0,95.86988710211227,-32.0,26.0,152.16332517157556,-52.0,13.0,63.814166885946655,-26.0,2.0,14.457831325301198,-4.0,12,47.83503899877493,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.775256271290175,-25.0,6.0,40.40525375236939,-26.4,0.0,0.0,0.0,7.0,32.8300505851246,-45.5,7.0,24.38396713139163,-50.40000000000001,0.0,0.0,0.0,4.0,19.36581776203784,-16.0,2.0,9.46778711484594,-8.0,1.0,5.79531442663379,-8.0,0.0,0.0,0.0,7.0,53.20285228892523,-35.0,38,148.5754400225866,-190.0,12.0,32.717048110911996,-60.0,0.0,0.0,0.0,5.0,23.041695053805253,-46.5,24,92.90784933441488,-240.0,0.0,0.0,0.0,4.0,14.294220449677592,-40.0
