MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_80,tone_count_80,goldstein_80,event_count_84,tone_count_84,goldstein_84,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201510,1.995,33,-45.13830450808816,8.0,-27.89718062411408,-3.2,8.0,14.394867579461538,3.2,0.0,0.0,0.0,0.0,27,-30.396805971745497,81.0,19.0,9.624904777823728,76.0,7.0,-5.568759154771318,36.4,6.0,9.656436685548039,24.0,24.0,-11.001106598855758,24.0,56,60.62575205724308,106.40000000000003,49.0,60.577902899268125,137.19999999999993,40.0,11.815560999591256,280.0,8.0,1.0001074683752833,28.0,33.0,20.389473825995037,112.20000000000003,17.0,22.651160963814146,136.0,8.0,-0.7392301488210877,48.0,50.0,-61.16243441810238,320.0,11.0,-1.98744310227994,77.0,5.0,-10.561268694995556,37.0,2.0,1.3123755920104399,10.0,1.0,-0.7246376811594201,7.0,28.0,-75.05057215553619,-56.0,19.0,-51.13493609226825,-95.0,3.0,0.0,-6.0,2.0,-0.54102795311092,-4.0,2.0,-7.31762545899632,-4.0,5.0,-4.263877629913839,-20.0,4.0,-17.58543277625342,-17.6,2.0,-4.571481582650019,-13.0,0.0,0.0,0.0,11.0,-11.547525966562487,-55.0,16.0,-7.321279952130438,-160.0,0.0,0.0,0.0
201511,1.999,24,19.35570904099903,2.0,-10.08751051977406,-0.8,7.0,10.385561333146892,2.8,4.0,-10.12472381555556,12.0,40.07798555192321,22,5.531413049349212,66.0,16.0,-15.204558567799072,64.0,0.0,0.0,0.0,10.0,25.211413367990872,40.0,62.0,160.69247749762008,62.0,23,-7.98563137258389,43.69999999999999,31.0,-4.601868767152453,86.79999999999997,17.0,50.415092309433156,119.0,4.0,11.78932281516956,14.0,31.0,20.686644247097142,105.40000000000003,6.0,-1.1915384554039203,48.0,12.0,-26.68438467135109,72.0,4.0,-2.5473921637938197,25.6,12.0,8.55118975686472,84.0,5.0,17.668083014889838,37.0,9.0,11.249947621896926,45.0,12.0,3.88868141725771,84.0,9.0,-19.62308819636625,-18.0,5.0,-8.3462301004809,-25.0,2.0,2.6939168781609397,-4.0,3.0,-9.64471657189242,-6.0,6.0,-35.23279148380857,-12.0,5.0,-7.207609933996826,-20.0,3.0,-6.381402297820211,-13.2,1.0,3.3692722371967596,-6.5,7.0,-60.48838594401431,-35.0,6.0,-28.298401560416757,-30.0,9.0,-21.84418044659787,-90.0,0.0,0.0,0.0
201512,2.003,24,-5.3143181757861395,10.0,-30.0854397327564,-4.0,3.0,-11.30654100259887,1.2000000000000002,5.0,7.01901427835246,0.0,0.0,19,9.198838566483369,57.0,4.0,4.1700483515657005,16.0,0.0,0.0,0.0,10.0,12.82697748069006,40.0,42.0,114.71720396174864,42.0,69,3.984223414159386,131.1000000000001,67.0,-1.7878659173271574,187.60000000000008,44.0,171.42432938703425,308.0,0.0,0.0,0.0,20.0,23.995057206020583,67.99999999999999,11.0,2.7502926972430592,88.0,8.0,15.911182025267946,48.0,10.0,-51.84887136391821,63.99999999999999,7.0,1.6109989226969414,49.0,6.0,16.87376525339354,44.4,0.0,0.0,0.0,4.0,-0.5631368809963799,28.0,11.0,-4.7714134002338495,-22.0,3.0,8.86837178687983,-15.0,12.0,51.581813155438155,-24.0,7.0,-16.476875601451052,-14.0,12.0,-79.05801805681584,-24.0,4.0,-5.601599192494351,-16.0,31.0,-165.5318707774743,-136.40000000000006,3.0,-7.98913043478261,-19.5,9.0,-15.609837537598134,-45.0,23.0,-111.14767164773208,-115.0,12.0,-70.27292362560469,-120.0,3.0,-5.05818439178425,-30.0
201601,2.0069999999999997,66,-29.361713087887672,11.0,-18.779185326574886,-4.4,36.0,-61.53756396208397,14.400000000000007,0.0,0.0,0.0,0.0,38,-4.474629603934439,114.0,9.0,15.209466950835381,36.0,0.0,0.0,0.0,39.0,55.15856075103866,156.0,35.0,4.131797046307344,35.0,110,-221.30129161888053,209.00000000000026,96.0,-188.13463158172797,268.8000000000003,8.0,18.781221949628467,56.0,10.0,-3.9849592479671694,35.0,48.0,145.24253123952374,163.20000000000013,26.0,5.10010278910269,208.0,16.0,-19.373721834951,96.0,2.0,0.1386628082233099,12.8,4.0,7.480440272880339,28.0,2.0,-3.8162113593983698,14.8,5.0,-8.177836859091231,25.0,6.0,-34.35339922910957,42.0,6.0,11.492423865857889,-12.0,2.0,-2.29631648046769,-10.0,7.0,-20.57608153771379,-14.0,11.0,-26.73921894367548,-22.0,17.0,-79.4379191295442,-34.0,8.0,-1.9600757744060644,-32.0,15.0,-23.2383854005976,-66.0,2.0,-2.52247488101533,-13.0,0.0,0.0,0.0,9.0,-18.38609876514392,-45.0,10.0,-55.61368221881226,-100.0,4.0,-17.03522296395974,-40.0
201602,2.0090833333333333,55,-18.42467635007088,14.0,-60.55059047408445,-5.600000035762788,7.0,9.123317776055169,2.800000011920929,2.0,-7.874015748031501,2.0,1.948632068104213,41,11.035379205827516,123.0,5.0,0.2788928902972003,20.0,0.0,0.0,0.0,21.0,34.38121978829539,84.0,42.0,20.98460157879534,42.0,79,-200.83103695076986,150.0999996185304,69.0,-148.23764254556988,193.1999991893769,45.0,-139.2971516529879,315.0,1.0,-0.2604166567325592,3.5,38.0,40.74120910106409,129.20000114440924,21.0,31.55683107001248,168.0,4.0,-15.183269308591655,24.0,9.0,3.4407181973577408,57.6,2.0,-3.511422202814765,14.0,15.0,10.5100617217978,111.00000104904177,4.0,-8.025760802355679,20.0,5.0,-14.439210184552474,35.0,4.0,-0.7842234149179319,-8.0,13.0,-20.74849444473796,-65.0,8.0,-21.597054175571856,-16.0,3.0,-6.383558921221286,-6.0,21.0,-59.280529233151924,-42.0,6.0,5.1698823212373135,-24.0,6.0,-19.665198687218343,-26.400000190734865,0.0,0.0,0.0,6.0,16.606375463920585,-30.0,5.0,-21.05885858012918,-25.0,4.0,-17.765335145603142,-40.0,2.0,-9.770021125408109,-20.0
201603,2.011166666666667,38,5.68582991351601,1.0,0.8695652173913001,-0.4,3.0,4.89691300336268,1.2000000000000002,3.0,-7.0758084279677105,2.0,-4.34968017057569,18,-14.527530928298305,54.0,8.0,-5.128906432062153,32.0,1.0,-1.38888888888889,5.2,10.0,0.1937622758532378,40.0,16.0,-7.096004653393496,16.0,43,-38.31306896969761,81.70000000000002,38.0,-20.50889994234672,106.39999999999992,29.0,49.770502742123355,203.0,4.0,15.099949363325141,14.0,36.0,72.12579415451421,122.40000000000008,4.0,-5.848817240899169,32.0,8.0,-41.87625366349304,48.0,1.0,0.0,6.4,8.0,-2.6508299993617,56.0,1.0,0.38834951456310995,7.4,3.0,3.5471353086892323,15.0,5.0,-16.85985264983842,35.0,14.0,-63.15171770409803,-28.0,3.0,-13.00828272604466,-15.0,4.0,-13.03528204185436,-8.0,4.0,1.183805438549052,-8.0,13.0,-81.956664711424,-26.0,1.0,2.72373540856031,-4.0,2.0,-1.6939434651033398,-8.8,2.0,14.285714285714278,-13.0,6.0,0.9302653231373701,-30.0,6.0,-35.35641218665146,-30.0,7.0,-24.593188858192352,-70.0,0.0,0.0,0.0
201604,2.01325,44,-25.369894086774252,2.0,-14.255280921947632,-0.8,17.0,9.835770978980348,6.800000000000002,5.0,-10.1887204101669,5.0,-17.37991116328115,37,93.77287446154699,111.0,9.0,22.343981812739493,36.0,1.0,4.61049284578696,5.2,42.0,114.45992503090557,168.0,90.0,83.8145973090802,90.0,158,178.45558574671742,300.2000000000004,161.0,192.9505628168813,450.8000000000005,22.0,14.697372499382686,154.0,17.0,78.95277344364338,59.5,59.0,-15.024070919158618,200.60000000000016,23.0,-39.42746566538635,184.0,8.0,-29.201480452927736,48.0,1.0,4.33070866141732,6.4,8.0,22.567097362622274,56.0,1.0,1.0,7.4,5.0,5.18035196752251,25.0,9.0,32.479512007721105,63.0,10.0,-18.988117308938367,-20.0,11.0,4.24939204820825,-55.0,5.0,-8.637936249285861,-10.0,2.0,2.5,-4.0,12.0,-63.375662168514516,-24.0,4.0,-9.18201991985257,-16.0,8.0,-19.87477928685643,-35.2,5.0,-4.34894537381679,-32.5,9.0,-27.77311934139112,-45.0,19.0,-105.0817808860001,-95.0,21.0,-20.437124568804894,-210.0,5.0,-20.66617793399874,-50.0
201605,2.0153333333333334,64,-137.3666449366761,7.0,-33.45577941156746,-2.8,8.0,-3.3633184458561107,3.2,0.0,0.0,5.0,-11.30738255033556,34,-52.707623975039425,102.0,1.0,-1.25,4.0,2.0,6.17299551399508,10.4,30.0,20.994109240072802,120.0,17.0,-67.97936321302717,17.0,67,-72.2640581537667,127.30000000000008,55.0,-36.5260317877571,154.00000000000006,13.0,-7.370185932687813,91.0,7.0,2.41818741039208,24.5,54.0,4.297690795321141,183.6000000000001,8.0,1.8152789789091397,64.0,1.0,0.9955361797391898,6.0,9.0,-6.689794701784159,57.6,6.0,0.90401941316155,42.0,5.0,-3.28516658038706,37.0,1.0,1.92307692307692,5.0,4.0,0.9078721282451444,28.0,5.0,-5.306273333270246,-10.0,2.0,-2.09405501330967,-10.0,7.0,1.10383075045053,-14.0,10.0,-24.26704009051771,-20.0,7.0,-41.04861215413282,-14.0,4.0,-5.61286031881505,-16.0,11.0,-40.885615186246866,-48.39999999999999,5.0,13.04003804003804,-32.5,2.0,-12.27396225057128,-10.0,2.0,-9.184432076192,-10.0,11.0,-35.01745155029452,-110.0,4.0,-10.828372654374553,-40.0
201606,2.017416666666666,40,-54.5331532506086,14.0,-17.805417057646466,-5.6000000000000005,11.0,7.217481596827719,4.4,8.0,-11.268185305662275,1.0,0.40760869565216995,30,-32.58542438567035,90.0,15.0,-0.3539699040288691,60.0,2.0,2.08333333333334,10.4,35.0,19.00463427355691,140.0,51.0,-6.6734790171006,51.0,72,-53.58510816602367,136.80000000000004,76.0,-83.6467905254334,212.79999999999995,28.0,-16.251079794783376,196.0,5.0,-8.12568341805355,17.5,40.0,11.30555647107868,136.0,21.0,-3.6452610568233625,168.0,10.0,-5.561657561220616,60.0,3.0,1.2737839344001298,19.200000000000006,4.0,8.485076713510692,28.0,10.0,5.1127990158779495,74.0,21.0,21.1258067403497,105.0,8.0,7.9242435494575,56.0,4.0,-1.04479108774874,-8.0,1.0,-3.53356890459364,-5.0,10.0,-32.67594423341775,-20.0,7.0,-36.415002071774076,-14.0,4.0,-19.04761904761904,-8.0,14.0,-14.33429857438942,-56.0,3.0,-6.61871957848919,-13.2,12.0,-31.8813361312152,-78.0,1.0,-5.286343612334799,-5.0,4.0,-8.33063311670709,-20.0,18.0,-33.92894712005605,-180.0,3.0,2.62772426390014,-30.0
201607,2.0195,28,-43.7869038952194,10.0,-40.9563861738881,-4.0,3.0,-6.344857655351441,1.2000000000000002,1.0,-4.83870967741936,0.0,0.0,24,-31.52398661349681,72.0,8.0,16.24862278689193,32.0,3.0,2.0843672456575595,15.6,3.0,2.713109412949469,12.0,63.0,17.69368589265939,63.0,47,-47.53811977638914,89.30000000000003,37.0,-60.64881403244746,103.59999999999998,23.0,17.809231828595852,161.0,3.0,21.44093230068628,10.5,37.0,7.824636430906778,125.80000000000004,0.0,0.0,0.0,2.0,2.51252858463485,12.0,2.0,5.0493426116944296,12.8,4.0,12.839983309597791,28.0,7.0,11.64397035056813,51.8,1.0,-0.8077544426494301,5.0,5.0,-12.677459877846971,35.0,5.0,3.556000958303541,-10.0,7.0,-17.026026413333618,-35.0,28.0,-83.96196454570462,-56.0,1.0,1.21457489878542,-2.0,21.0,-114.02394327058985,-42.0,35.0,-120.48263860567404,-140.0,8.0,-9.631362109773749,-35.2,7.0,-8.867565228082126,-45.5,6.0,-26.06274241270269,-30.0,0.0,0.0,0.0,5.0,-22.68412778675241,-50.0,3.0,-23.365849436840854,-30.0
201608,2.021583333333333,120,-295.5266379202053,43.0,-150.33796744235332,-17.2,98.0,-238.6955663289768,39.2,21.0,-59.19087284477352,13.0,85.33433480834172,141,-364.8660088738336,423.0,19.0,-6.866910604639461,76.0,1.0,0.43227665706052004,5.2,62.0,-100.57738891606395,248.0,55.0,-118.3033517455062,55.0,100,-102.68537531827545,190.00000000000003,103.0,-65.40938560286371,288.4,81.0,-90.42834450582869,567.0,8.0,10.499594238182162,28.0,124.0,-94.02165253006427,421.6,11.0,-12.95297816220402,88.0,64.0,-108.14189851884508,384.0,4.0,-1.9071618894262108,25.6,6.0,-24.866238563327666,42.0,35.0,-87.46164996007748,259.00000000000006,6.0,-20.05545421219466,30.0,46.0,-133.29023042099595,322.0,27.0,-74.83408912326081,-54.0,37.0,-144.07397202889544,-185.0,76.0,-189.46845618777283,-152.0,45.0,-152.82888677526532,-90.0,99.0,-398.72580363204764,-198.0,61.0,-159.93418493915414,-244.0,15.0,-50.561383290924866,-66.0,25.0,-87.8962960769537,-162.5,15.0,-52.17786876086069,-75.0,24.0,-119.61807547896608,-120.0,82.0,-325.2068671179104,-820.0,5.0,-21.90821194197996,-50.0
201609,2.0236666666666667,484,-2273.6342780097475,176.0,-774.2675803170889,-70.4,157.0,-725.7160027873924,62.8,54.0,-247.5265993523526,21.0,-71.08257252434478,632,-2596.4563659575037,1896.0,131.0,-385.08608011930716,524.0,12.0,-56.07832075438651,62.40000000000001,104.0,-412.9659139000059,416.0,191.0,-685.4338931025185,191.0,234,-746.7195079091828,444.59999999999985,194.0,-663.210713476071,543.2,84.0,-316.46577161802367,588.0,21.0,-72.22787553096893,73.5,241.0,-911.8796641670787,819.3999999999999,31.0,6.7448173716578985,248.0,45.0,-127.35959621908981,270.0,4.0,-7.897606228210519,25.6,14.0,-42.00257707946562,98.0,34.0,-67.16276196799836,251.6,38.0,-138.22968404250696,190.0,172.0,-774.4528876333846,1204.0,153.0,-616.469531956641,-306.0,74.0,-320.2582613155125,-370.0,161.0,-713.1268479344427,-322.0,119.0,-596.1759876732252,-238.0,248.0,-1485.9493369672132,-496.0,311.0,-1514.625586563457,-1244.0,48.0,-245.7305294954804,-211.2,153.0,-734.7070364963026,-994.5,43.0,-277.83075676475096,-215.0,248.0,-1616.0091613120292,-1240.0,357.0,-1799.7194885011504,-3570.0,36.0,-216.73286226438333,-360.0
201610,2.02575,74,-228.4969330349541,13.0,-53.60120138228135,-5.2,18.0,-62.07058174854482,7.200000000000001,4.0,-15.340113069479617,4.0,-19.15029547428405,88,-319.79045755090686,264.0,14.0,-22.2333625415603,56.0,2.0,-0.6982833866744201,10.4,18.0,-10.758849013247442,72.0,34.0,-74.55380000913975,34.0,42,-114.54136538427174,79.79999999999998,40.0,-73.27018215877925,112.0,21.0,-19.21466831645167,147.0,3.0,-3.28192021027502,10.5,57.0,-132.50222565954832,193.80000000000004,12.0,-1.0979717444236663,96.0,57.0,-202.58974183917925,342.0,3.0,-14.956011730205278,19.200000000000006,11.0,-6.047572432812171,77.0,9.0,1.4923395836754252,66.6,4.0,-10.057371261897698,20.0,16.0,-75.04462925190579,112.0,18.0,-94.55810996936948,-36.0,8.0,-34.302810870833575,-40.0,46.0,-107.31198107751177,-92.0,14.0,-26.920576029069398,-28.0,20.0,-104.11859321563864,-40.0,31.0,-163.15998533771818,-124.0,3.0,-9.62408408859048,-13.2,2.0,-7.512249675730871,-13.0,1.0,8.14332247556999,-5.0,31.0,-172.02882851919063,-155.0,31.0,-212.75527202804417,-310.0,10.0,-25.932681464669514,-100.0
201611,2.0278333333333336,50,-82.61931721695787,11.0,-17.256743050134272,-4.4,8.0,-13.172567814814231,3.2,1.0,2.00803212851405,0.0,0.0,27,-54.740222630335396,81.0,29.0,-43.16120701845826,116.0,3.0,7.984263736009371,15.6,7.0,3.5900235454953906,28.0,13.0,-4.84615618838154,13.0,39,15.243857229097692,74.1,51.0,49.00189622091477,142.79999999999995,16.0,5.691483132405006,112.0,4.0,-3.79736889141816,14.0,29.0,39.174267571147844,98.6,15.0,20.54003940309451,120.0,5.0,-3.3828519470278104,30.0,3.0,-1.262626262626272,19.200000000000006,4.0,5.3177276951672985,28.0,11.0,21.735107290409452,81.4,4.0,0.1533926020493004,20.0,2.0,-15.55555555555554,14.0,10.0,-48.51259111166666,-20.0,1.0,0.81521739130435,-5.0,7.0,-16.2213777155835,-14.0,0.0,0.0,0.0,4.0,-21.380846325167038,-8.0,10.0,-19.5283592593442,-40.0,0.0,0.0,0.0,4.0,-12.523997741389039,-26.0,2.0,-10.817307692307699,-10.0,12.0,-65.44317043368312,-60.0,33.0,-151.1747353471174,-330.0,0.0,0.0,0.0
201612,2.029916666666667,64,-57.73483821376004,15.0,-59.93964801332982,-6.000000000000001,12.0,-9.574125408534991,4.800000000000002,9.0,-5.6576353885866,1.0,-1.3477088948787002,44,-59.29334713862346,132.0,16.0,17.7793417435927,64.0,5.0,22.0596185753435,26.0,46.0,-9.821924229728722,184.0,59.0,90.01312119346719,59.0,82,51.42049524625683,155.80000000000004,80.0,40.055159134046676,224.00000000000009,38.0,-68.47068885632818,266.0,13.0,17.68659489820029,45.5,65.0,208.12769257292683,221.0,29.0,102.826225307354,232.0,21.0,-12.979918817294234,126.0,0.0,0.0,0.0,5.0,2.03697320053174,35.0,31.0,-14.471079732023506,229.40000000000006,8.0,-8.48759789256259,40.0,9.0,21.06145838800163,63.0,23.0,-140.92545575985457,-46.0,2.0,-3.3646428658496297,-10.0,18.0,-6.28792207750427,-36.0,9.0,-32.19204472252653,-18.0,54.0,-310.3935335076686,-108.0,37.0,-135.45580137262493,-148.0,5.0,2.4100545253774097,-22.0,8.0,-4.123938753447732,-52.0,4.0,-14.29784169935384,-20.0,23.0,-144.24544649423083,-115.0,28.0,-168.95559903480762,-280.0,0.0,0.0,0.0
201701,2.032,78,-174.4490666423023,16.0,-44.69180180905745,-6.400000000000001,23.0,-4.172276334871561,9.2,9.0,3.1933167691055204,0.0,0.0,44,17.730985069854334,132.0,16.0,-13.010163023488731,64.0,4.0,1.83504286071955,20.8,46.0,30.574100660705227,184.0,56.0,-110.22901676786869,56.0,159,7.6771708825031935,302.1,125.0,13.73230749488609,350.00000000000006,42.0,-9.620683205114297,294.0,10.0,-12.297902922293687,35.0,63.0,135.6142054266649,214.19999999999996,11.0,18.284680222710602,88.0,5.0,2.15394321801433,30.0,2.0,-9.5685802081151,12.8,6.0,-5.588238637642089,42.0,17.0,-35.439791816203496,125.8,39.0,-1.61441309550627,195.0,12.0,-23.626847064025196,84.0,7.0,-22.254855641778622,-14.0,6.0,-11.19641332089017,-30.0,34.0,-61.342876455051325,-68.0,10.0,-51.30073260577733,-20.0,19.0,-84.45197435159919,-38.0,21.0,-47.968016841793,-84.0,1.0,-2.1967526265520503,-4.4,10.0,-37.57490168018033,-65.0,10.0,-8.527126184411776,-50.0,26.0,-63.620456102400276,-130.0,46.0,-69.48721804932808,-460.0,8.0,8.889744204470864,-80.0
201702,2.037333333333333,44,2.596311026157986,22.0,-54.30079307457442,-8.8,14.0,-34.28456626441606,5.6,7.0,-8.157531651240658,4.0,3.4610983981693573,52,17.529993700458945,156.0,30.0,5.022757814595448,120.0,4.0,5.7411082515737695,20.8,23.0,43.53396352650985,92.0,48.0,-153.06610679514574,48.0,103,-225.93907379815076,195.70000000000007,81.0,-236.98257832001255,226.79999999999995,23.0,-2.3060872304435627,161.0,6.0,5.76689371327455,21.0,57.0,79.55375232445971,193.8,26.0,-31.71300550201352,208.0,10.0,-17.64077840987878,60.0,2.0,-8.13932724153206,12.8,14.0,21.10553571185673,98.0,11.0,-14.680645201289073,81.4,10.0,18.47455535449504,50.0,14.0,14.412074973911572,98.0,14.0,-22.298713135988912,-28.0,6.0,0.2354551618184303,-30.0,28.0,-56.002852955844936,-56.0,11.0,-26.67913172600345,-22.0,24.0,-80.57904211761954,-48.0,22.0,-33.232212798356365,-88.0,11.0,-4.124732999814749,-48.40000000000001,7.0,3.129949700794982,-45.5,14.0,-29.15977491432757,-70.0,19.0,-34.84139589410758,-95.0,31.0,-72.59788927160206,-310.0,10.0,-32.694010584283106,-100.0
201703,2.042666666666667,34,-30.917879992230745,10.0,-17.60309036392425,-4.0,15.0,-4.2142330154389,6.000000000000001,7.0,-21.88656198708136,3.0,11.59684115461477,22,-61.29749101029582,66.0,31.0,31.843883404707512,124.0,0.0,0.0,0.0,26.0,-31.741926286566482,104.0,57.0,58.32757035170601,57.0,35,-8.933400679994028,66.49999999999999,37.0,24.989285932783893,103.59999999999997,43.0,-74.50806319705228,301.0,6.0,5.819660630200599,21.0,34.0,-11.64505774634765,115.6,7.0,7.213136527139528,56.0,14.0,-1.5510756496501583,84.0,1.0,1.4405762304921899,6.4,7.0,14.009705111082175,49.0,12.0,-9.764477575048987,88.80000000000003,7.0,-20.01051495981871,35.0,12.0,-3.6735193290528634,84.0,5.0,-2.69248439928963,-10.0,2.0,-11.878033980582527,-10.0,17.0,-25.847341008617658,-34.0,17.0,7.555007559210052,-34.0,9.0,-21.409125291144107,-18.0,14.0,-48.299840612836505,-56.0,6.0,-6.445847748038329,-26.4,3.0,-10.40468569913675,-19.5,4.0,-15.457554335829851,-20.0,12.0,-27.68116938471998,-60.0,19.0,-49.71687887362135,-190.0,3.0,-9.452290645027901,-30.0
201704,2.048,34,5.550596612788402,2.0,-6.40166772666243,-0.8,6.0,4.744183725455014,2.4,1.0,-1.88053097345133,1.0,2.35294117647059,25,-3.7293119238202648,75.0,3.0,5.15689631812485,12.0,0.0,0.0,0.0,12.0,23.20931080271824,48.0,5.0,1.2284556595839593,5.0,20,30.287952011122428,37.99999999999999,25.0,46.62241131547054,70.0,17.0,9.12865800877414,119.0,4.0,-1.953137642172635,14.0,15.0,26.50941285864413,50.99999999999999,14.0,22.52037893809211,112.0,7.0,-1.7662743878759997,42.0,0.0,0.0,0.0,2.0,6.53971962616822,14.0,0.0,0.0,0.0,3.0,-10.246789039105307,15.0,1.0,2.97872340425532,7.0,4.0,-13.114026427648673,-8.0,0.0,0.0,0.0,4.0,3.1698136684605203,-8.0,3.0,-1.21212121212121,-6.0,4.0,-17.671975160066708,-8.0,6.0,-0.3836166166225299,-24.0,2.0,-0.1108647450110806,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.11213386974254,-5.0,13.0,-3.076632258542096,-130.0,0.0,0.0,0.0
201705,2.053333333333333,36,7.678230209570447,2.0,-10.959324912813289,-0.8,7.0,-8.0503171639066,2.8,0.0,0.0,9.0,-4.122478064817939,28,-68.12126782776849,84.0,11.0,-17.958675458484418,44.0,0.0,0.0,0.0,17.0,32.02371909194992,68.0,15.0,-7.367247187187081,15.0,47,-5.754726619300009,89.29999999999998,44.0,-11.940764803852275,123.19999999999996,14.0,7.730887616452421,98.0,8.0,13.469627068158259,28.0,23.0,15.96285348882954,78.2,22.0,68.11416514973821,176.0,4.0,2.4829501948146,24.0,1.0,-2.7067921990585,6.4,3.0,3.7527617884760804,21.0,8.0,11.434080218131767,59.2,3.0,-1.2721124258451697,15.0,2.0,-7.67448512585812,14.0,6.0,4.3613737578623395,-12.0,1.0,-1.3986013986013999,-5.0,8.0,-12.88151848151849,-16.0,5.0,-1.6344120995283702,-10.0,8.0,-35.49707317910122,-16.0,9.0,-22.61738809093327,-36.0,2.0,-0.1932989690721802,-8.8,3.0,-2.909882713911009,-19.5,14.0,-20.024803518921143,-70.0,11.0,-56.80989167224615,-55.0,16.0,-78.19819966314535,-160.0,8.0,-52.08428286903083,-80.0
201706,2.058666666666667,64,-202.5749280471453,5.0,-17.572640218878266,-2.0,14.0,-54.90915389673656,5.600000000000001,3.0,-3.9111564188088597,1.0,-0.49554013875124,43,-102.27684944300634,129.0,12.0,20.349220832374467,48.0,4.0,-20.60973499132106,20.8,16.0,-14.001689522530837,64.0,34.0,-28.05760894576081,34.0,65,-126.76759935889874,123.50000000000004,56.0,-148.25347887471662,156.8,15.0,0.5361186694406399,105.0,14.0,10.687060476696146,49.0,31.0,-76.00346819976144,105.4,31.0,56.35807437574847,248.0,5.0,-22.479470755894546,30.0,6.0,5.127970121809026,38.40000000000001,7.0,6.88713253525884,49.0,13.0,-3.3127332385368713,96.20000000000002,1.0,-0.9633911368015401,5.0,5.0,6.6041838870027085,35.0,22.0,-157.3854771448547,-44.0,1.0,-2.9940119760479105,-5.0,3.0,-15.135910804833241,-6.0,43.0,-122.00177912528265,-86.0,19.0,-111.53098979296159,-38.0,12.0,-16.650425058824574,-48.0,3.0,-9.52171606463574,-13.2,2.0,1.90839694656488,-13.0,7.0,8.60655737704924,-35.0,18.0,-108.40658251284636,-90.0,74.0,-489.9053886991015,-740.0,9.0,-31.78961473161725,-90.0
201707,2.064,26,-92.77639217321007,1.0,1.5127388535031798,-0.4,5.0,-15.26291391719727,2.0,0.0,0.0,7.0,14.02671190988179,39,19.62315326569276,117.0,4.0,5.06289982801008,16.0,4.0,0.7822707851893289,20.8,24.0,-22.545247407462536,96.0,31.0,-3.2221728388745423,31.0,29,-28.92321311966772,55.1,27.0,-18.425609340263435,75.6,28.0,-69.35885114559984,196.0,8.0,21.36957903773729,28.0,14.0,-26.27735866023622,47.6,10.0,28.01847459099316,80.0,17.0,-34.76969715493937,102.0,4.0,-3.75327402322962,25.6,10.0,-3.1885178756218497,70.0,20.0,-52.07261198874153,148.0,9.0,-1.9318965032278401,45.0,6.0,-2.3221507745317203,42.0,4.0,-24.748234614006435,-8.0,4.0,6.7715360399035,-20.0,13.0,18.80476324011487,-26.0,4.0,4.457953394123621,-8.0,0.0,0.0,0.0,5.0,-13.691808943105118,-20.0,5.0,0.45178711980658,-22.0,1.0,-8.97196261682239,-6.5,1.0,-0.276638403379355,-5.0,13.0,-84.98616517639276,-65.0,13.0,-53.23635046032749,-130.0,8.0,-45.68081592359847,-80.0
201708,2.069333333333333,22,-72.53370538013073,5.0,-10.676314473611807,-2.0,9.0,-40.27545851752193,3.6,0.0,0.0,2.0,8.290094446406421,12,-29.521159948099193,36.0,4.0,2.55307148039994,16.0,0.0,0.0,0.0,46.0,33.92590946365803,184.0,11.0,-11.012489818664188,11.0,42,53.90286596959753,79.79999999999998,36.0,32.42511199786575,100.8,31.0,46.93172452300897,217.0,1.0,0.782562290033595,3.5,22.0,87.66311553049023,74.79999999999998,4.0,-12.315380776767562,32.0,6.0,-0.9344392458855816,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.3815613904662296,44.4,5.0,-34.62355995486619,25.0,3.0,-13.813255695532739,21.0,10.0,-10.31072950837327,-20.0,0.0,0.0,0.0,11.0,-45.7993153617321,-22.0,6.0,-6.769005016084568,-12.0,7.0,-48.69521793000134,-14.0,3.0,-12.248206669697373,-12.0,1.0,1.1627906976744198,-4.4,0.0,0.0,0.0,5.0,-39.898803263310526,-25.0,7.0,-1.800436172116192,-35.0,10.0,-81.9829828597167,-100.0,3.0,-8.94739513026887,-30.0
