MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_16,tone_count_16,goldstein_16,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_35,tone_count_35,goldstein_35,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_44,tone_count_44,goldstein_44,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_54,tone_count_54,goldstein_54,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_62,goldstein_62,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_125,tone_count_125,goldstein_125,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_150,tone_count_150,goldstein_150,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_182,tone_count_182,goldstein_182,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
200811,2.048833333333333,29,198.32548526831616,0.0,0.0,0.0,8.0,62.66252324156135,3.2,3.0,3.9999999999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,145.38526159782776,66.0,2.0,7.75862068965518,6.8,0.0,0.0,0.0,2,8.04597701149426,8.0,2.0,16.47058823529412,10.4,1.0,13.953488372093,5.2,0.0,0.0,0.0,10,69.25372762311785,40.0,51,331.00097255413175,51.0,21,137.4791695176497,39.899999999999984,24,158.389187194789,67.19999999999997,0.0,0.0,0.0,0.0,0.0,0.0,16,111.10686803746908,112.0,0.0,0.0,0.0,12,118.0274676428912,40.79999999999999,2.0,20.8,12.0,7.0,37.27434928631404,56.0,1,11.836734693877599,6.0,3.0,17.233409321175287,19.200000000000006,11.0,81.4,3.0,25.311911998842138,21.0,3.0,24.27954051728468,22.200000000000006,1.0,0.917431192660551,8.3,0.0,0.0,0.0,1.0,5.5445544554455495,5.0,8.0,49.29930849597272,40.0,0.0,0.0,0.0,12.0,66.95881106711701,84.0,0.0,0.0,0.0,5.0,33.138086781991696,-10.0,1.0,6.45604395604396,-5.0,5.0,37.78058309688952,-10.0,3.0,10.058020217960829,-6.0,8.0,38.94345386278727,-16.0,3.0,11.998022185914529,-6.0,2.0,19.1304347826087,-8.0,1.0,4.453441295546559,-5.0,1.0,3.85438972162741,-4.4,2.0,12.783316683316679,-13.0,5.0,41.779979279979344,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,65.26252830599401,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,21,109.39520679479072,-210.0,0.0,0.0,0.0,1.0,4.61133069828722,-10.0
200812,2.0494166666666667,16,88.99055943969931,9.0,58.81870172385538,-3.6,2.0,8.686260896397439,0.8,0.0,0.0,0.0,0.0,1.0,4.03229901985679,-2.0,2.0,11.21794871794872,13,97.0707316697908,39.0,0.0,0.0,0.0,0.0,0.0,0.0,16,114.56119172927599,64.0,1.0,5.9782608695652195,5.2,6.0,42.9066008006351,34.4,0.0,0.0,0.0,17,103.8283849667416,68.0,57,328.4072172840323,57.0,33,201.54529800627446,62.699999999999974,41,278.68054064580707,114.79999999999993,0.0,0.0,0.0,0.0,0.0,0.0,20,122.55597452708669,140.0,16.0,93.46957775196331,56.0,27,250.38025681101712,91.80000000000004,0.0,0.0,0.0,26.0,157.23393595502034,208.0,6,43.89356727289635,36.0,11.0,35.94946584513611,70.39999999999998,0.0,0.0,6.0,35.091809973941565,42.0,6.0,41.34502650325976,44.4,3.0,15.65217391304349,24.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.404255319148923,20.0,0.0,0.0,0.0,6.0,31.527192454344764,42.0,3.0,15.45209176788124,30.0,4.0,29.478626682451925,-8.0,0.0,0.0,0.0,4.0,19.29316524506218,-8.0,1.0,7.05521472392638,-2.0,1.0,6.32530120481928,-2.0,1.0,4.03229901985679,-2.0,4.0,25.70119569442074,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.65217391304349,-21.6,1.0,4.34782608695652,-4.0,0.0,0.0,0.0,3.0,7.8852727181621525,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.2994923857867997,-10.0,3.0,17.335169564468927,-28.5,1.0,3.27696512780464,-10.0
200901,2.05,54,219.83067768465733,4.0,14.472288142608793,-1.6,12.0,63.32247112208753,4.8,5.0,23.36650690133878,0.0,0.0,3.0,9.1889631282077,-6.0,14.0,96.7859565025052,21,112.45543262022146,63.0,1.0,1.53846153846154,3.4,4.0,10.8108108108108,16.0,6,36.99989919604033,24.0,6.0,53.02934929626566,31.2,2.0,6.50759219088938,10.4,0.0,0.0,0.0,63,364.82868004588255,252.0,40,226.96397653968563,40.0,82,453.1664987236642,155.80000000000015,81,458.02657514574753,226.80000000000013,1.0,9.09090909090909,2.5,1.0,4.16666666666667,5.0,26,140.18411389875783,182.0,14.0,97.75210977582724,49.0,35,317.63672712547236,119.00000000000004,0.0,0.0,0.0,26.0,188.49920300236286,208.0,19,114.56194829213005,114.0,5.0,36.56511137794987,32.0,1.0,7.4,13.0,104.94172657342259,91.0,10.0,65.93157657944889,74.0,0.0,0.0,0.0,1.0,6.04982206405694,7.4,10.0,54.52418171929218,50.0,3.0,10.01112347052281,15.0,1.0,6.6006600660066,5.0,2.0,13.204471355379601,14.0,5.0,25.473322701583577,50.0,12.0,63.61291063066724,-24.0,2.0,13.9285307841129,-10.0,8.0,40.252678596454786,-16.0,2.0,9.535675805405631,-4.0,9.0,33.32546991298079,-18.0,5.0,27.7546859557227,-10.0,11.0,60.101950987925264,-44.0,0.0,0.0,0.0,2.0,6.54816968415488,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.64499361261618,-12.0,2.0,8.94189765458422,-10.0,20.0,105.24194640037443,-100.0,1.0,6.87022900763359,-9.0,0.0,0.0,0.0,35,112.3643343887921,-350.0,1.0,8.32049306625578,-9.5,8.0,29.80964839325567,-80.0
200902,2.049833333333333,30,130.94497285639943,6.0,30.465786692800254,-2.4,19.0,103.02471278338699,7.600000000000002,6.0,31.90153707900673,0.0,0.0,2.0,4.1958041958042,-4.0,14.0,120.89478890834916,27,170.35821930542218,81.0,3.0,23.8525901316599,10.2,7.0,53.46705891525608,28.0,5,30.30194362431778,20.0,10.0,76.58800661373223,52.00000000000001,1.0,4.67289719626168,5.2,0.0,0.0,0.0,35,208.19227022444144,140.0,61,434.90319187989303,61.0,63,369.0426138966876,119.70000000000007,60,338.592483341663,168.00000000000003,1.0,8.933002481389579,2.5,1.0,7.857142857142861,5.0,38,293.98060127301113,266.0,13.0,71.40985128380402,45.5,19,158.54037304882686,64.59999999999998,0.0,0.0,0.0,5.0,25.584293123189862,40.0,10,86.90492997960766,60.0,0.0,0.0,0.0,0.0,0.0,8.0,60.88737591591985,56.0,10.0,70.5833907691011,74.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.39997214234809,25.0,2.0,6.833712984054659,10.0,0.0,0.0,0.0,3.0,34.31144182033865,21.0,1.0,2.3489932885906004,10.0,8.0,35.518299392595914,-16.0,3.0,11.886387136109668,-15.0,3.0,19.02287557916698,-6.0,1.0,14.7368421052632,-2.0,5.0,22.35925525605381,-10.0,0.0,0.0,0.0,7.0,35.0390805416326,-28.0,0.0,0.0,0.0,1.0,5.09993108201241,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.921046800758267,-8.0,1.0,5.948372615039281,-5.0,10.0,46.45953328604766,-50.0,0.0,0.0,0.0,3.0,6.22635658914729,-28.5,11,27.595228548896337,-110.0,0.0,0.0,0.0,0.0,0.0,0.0
200903,2.0496666666666665,59,359.30521249254684,9.0,62.2461871453876,-3.6,21.0,157.0726175091546,8.400000000000004,2.0,17.46168346856815,1.0,2.83018867924528,1.0,4.96083550913838,-2.0,4.0,34.85169610316793,49,306.33869295498505,147.0,3.0,24.12060301507536,10.2,3.0,27.94518106643855,12.0,35,255.49660205504813,140.0,5.0,36.34560148768526,26.0,7.0,52.74093999167387,36.4,4.0,31.165798108473282,28.0,83,619.8267544450188,332.0,125,909.2519195029604,125.0,102,647.0962562610495,193.80000000000027,113,702.5971756473606,316.40000000000043,0.0,0.0,0.0,1.0,3.0888030888030897,5.0,59,452.1016576063658,413.0,4.0,35.22426756546544,14.0,75,592.3811996785963,255.00000000000026,0.0,0.0,0.0,55.0,396.146958507321,440.0,23,150.87752137483182,138.0,2.0,5.2638505066456105,12.8,0.0,0.0,13.0,99.35700042781413,91.0,9.0,74.57846432542178,66.60000000000001,0.0,0.0,0.0,2.0,13.522801151667132,14.8,8.0,43.08820976486702,40.0,6.0,29.81828136375597,30.0,9.0,66.6884785498199,45.0,3.0,20.800483187524733,21.0,2.0,9.8181666701381,20.0,20.0,94.48787890078329,-40.0,1.0,1.3422818791946298,-5.0,11.0,72.4112987888377,-22.0,7.0,30.32127312650085,-14.0,17.0,79.58434547774469,-34.0,0.0,0.0,0.0,16.0,100.96796692874784,-64.0,0.0,0.0,0.0,4.0,26.74239922353604,-17.6,7.0,36.18455888435284,-45.5,3.0,19.34253578715791,-21.6,3.0,8.128543196646751,-12.0,6.0,35.68395262186197,-30.0,5.0,23.17955361698882,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,26,120.74640378239306,-260.0,4.0,42.2535211267604,-38.0,8.0,41.202668060575924,-80.0
200904,2.0495,78,518.6861607822608,8.0,42.698607486292865,-3.2,24.0,221.4512312331493,9.600000000000003,3.0,12.86184210526316,0.0,0.0,0.0,0.0,0.0,27.0,189.35420712504418,38,221.26069516666246,114.0,0.0,0.0,0.0,9.0,60.48745784700703,36.0,31,226.09763308726346,124.0,7.0,39.431273960768685,36.4,3.0,18.901216560961878,15.6,0.0,0.0,0.0,68,440.59500983705794,272.0,119,845.2887567853724,119.0,119,804.9826278341354,226.10000000000028,116,751.4305075339697,324.8000000000004,40.0,118.51851851851845,100.0,0.0,0.0,0.0,70,366.7745652160783,490.0,39.0,239.33621170173262,136.5,63,502.90651874000633,214.2000000000002,2.0,20.746887966805,12.0,56.0,400.8167578548742,448.0,23,140.3964859360033,138.0,7.0,45.05970301366718,44.8,1.0,7.4,13.0,108.15690889280148,91.0,10.0,55.6011009002501,74.0,0.0,0.0,0.0,2.0,15.49333692286982,14.8,11.0,57.074959476467676,55.0,7.0,29.294686962808317,35.0,13.0,77.23128010999527,65.0,12.0,86.66258654790815,84.0,1.0,3.28330206378987,10.0,8.0,52.350484250990455,-16.0,12.0,63.20204842481429,-60.0,8.0,53.86136298095528,-16.0,11.0,50.0440237128731,-22.0,31.0,147.84703890561633,-62.0,2.0,15.5223880597015,-4.0,14.0,81.13258267487454,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.39219828193212,-19.5,1.0,8.2018927444795,-7.2,1.0,3.80078636959371,-4.0,6.0,18.42887505755296,-30.0,41.0,191.250084107181,-205.0,0.0,0.0,0.0,0.0,0.0,0.0,42,192.72798261028896,-420.0,2.0,21.314983488793303,-19.0,6.0,26.584398159421102,-60.0
200905,2.049333333333333,62,347.40446585307023,7.0,42.524080238617415,-2.8,15.0,110.66436313188672,6.000000000000003,22.0,145.71780608337662,4.0,19.97984766117141,0.0,0.0,0.0,19.0,125.24015834971985,44,301.8447569700387,132.0,2.0,19.08086008479711,6.8,1.0,5.32544378698225,4.0,32,196.56688270064961,128.0,3.0,23.511104705700998,15.6,7.0,48.5742039607763,36.4,1.0,7.93650793650794,7.0,60,307.31497106754506,240.0,82,479.8173850328791,82.0,107,694.4722026753021,203.3000000000003,108,718.3377924593602,302.40000000000043,48.0,465.8476658476656,120.0,0.0,0.0,0.0,62,380.4498977673304,434.0,18.0,144.47283960812632,63.0,78,562.7746898508439,265.20000000000016,0.0,0.0,0.0,26.0,186.28905203550948,208.0,14,77.79381597865533,84.0,13.0,48.183783867928454,83.2,0.0,0.0,6.0,61.698689248769924,42.0,14.0,105.13289522508286,103.60000000000002,0.0,0.0,0.0,1.0,8.50393700787401,7.4,20.0,126.63129422992235,100.0,11.0,59.513315429993064,55.0,0.0,0.0,0.0,8.0,64.50712213863889,56.0,0.0,0.0,0.0,11.0,50.970289011123,-22.0,5.0,27.952926586119304,-25.0,5.0,44.015792519968365,-10.0,6.0,32.60228161767786,-12.0,8.0,50.56151479602665,-16.0,1.0,5.85304054054054,-2.0,10.0,43.22620284866775,-40.0,1.0,4.882459312839059,-5.0,11.0,67.82231130243278,-48.39999999999999,4.0,23.573786129109386,-26.0,2.0,10.884353741496598,-14.4,4.0,28.012205471650383,-16.0,0.0,0.0,0.0,33.0,129.94358007995777,-165.0,0.0,0.0,0.0,0.0,0.0,0.0,33,160.58038559176347,-330.0,1.0,3.7162162162162202,-9.5,3.0,15.50532289424402,-30.0
200906,2.0491666666666664,41,277.87282161218917,8.0,67.28033836746626,-3.2,7.0,43.45541215602128,2.8,4.0,26.9111904105225,0.0,0.0,0.0,0.0,0.0,22.0,193.66887475425187,26,168.54265052727595,78.0,3.0,20.83333333333332,10.2,1.0,4.48717948717949,4.0,15,84.76711556320187,60.0,7.0,37.790831734155404,36.4,5.0,35.847655956015096,26.0,0.0,0.0,0.0,67,437.6660339312463,268.0,113,820.6223071045283,113.0,196,1771.4087256386365,372.39999999999986,189,1741.2414058114996,529.2000000000006,1.0,3.01204819277108,2.5,10.0,58.97695304488078,50.0,45,311.50110374615383,315.0,6.0,54.90299318845353,21.0,57,487.33790549042124,193.80000000000013,1.0,7.79105881650267,6.0,29.0,153.36846896900826,232.0,10,77.9461694875161,60.0,3.0,18.30245104637371,19.200000000000006,8.0,59.2,25.0,263.9799904212503,175.0,18.0,162.94243797321042,133.20000000000005,1.0,1.94174757281553,8.3,2.0,12.76595744680852,14.8,15.0,66.09451168693752,75.0,3.0,17.18061674008812,15.0,0.0,0.0,0.0,7.0,47.83312593343956,49.0,5.0,28.17610550278399,50.0,4.0,24.343187462956802,-8.0,4.0,36.245865049772796,-20.0,3.0,17.66605899595388,-6.0,2.0,6.11464968152866,-4.0,5.0,28.761961244622373,-10.0,0.0,0.0,0.0,14.0,86.425457461598,-56.0,0.0,0.0,0.0,1.0,12.844036697247699,-4.4,2.0,8.95148182729883,-13.0,3.0,33.605814131714304,-21.6,0.0,0.0,0.0,1.0,8.47457627118644,-5.0,13.0,51.320633481465386,-65.0,3.0,15.01759678230268,-27.0,0.0,0.0,0.0,6,34.99628928827952,-60.0,3.0,14.81860276247448,-28.5,1.0,4.2483660130719,-10.0
200907,2.049,46,310.2371576129392,5.0,26.617363648300763,-2.0,16.0,141.1132251169516,6.400000000000001,9.0,55.03828298468078,0.0,0.0,0.0,0.0,0.0,4.0,49.5927012056045,40,290.2408699372572,120.0,0.0,0.0,0.0,5.0,41.93577126022449,20.0,30,248.171786131413,120.0,11.0,80.57449766299709,57.20000000000001,1.0,9.961685823754788,6.0,0.0,0.0,0.0,63,443.57578261389364,252.0,87,553.4312683731775,87.0,118,803.3324542558156,224.2000000000004,101,673.0619417045898,282.8000000000004,0.0,0.0,0.0,0.0,0.0,0.0,65,495.2121880477368,455.0,17.0,152.26587266417255,59.5,40,370.17494260872667,136.00000000000009,1.0,7.692307692307691,6.0,13.0,122.63443734083219,104.0,13,93.77741963356779,78.0,3.0,8.032378580323801,19.200000000000006,5.0,37.0,25.0,207.86822164961762,175.0,10.0,68.47399557174734,74.0,14.0,90.38247320921113,116.2,3.0,18.07887234716503,22.200000000000006,3.0,8.200455580865611,15.0,1.0,6.82819383259912,5.0,0.0,0.0,0.0,11.0,62.36954667640603,77.0,2.0,17.209908735332462,20.0,2.0,18.022560840939807,-4.0,3.0,28.422619047619037,-15.0,1.0,9.961685823754788,-2.0,3.0,18.182974038560058,-6.0,3.0,8.801706539491661,-6.0,0.0,0.0,0.0,5.0,43.158677608581456,-20.0,0.0,0.0,0.0,3.0,12.284540986351251,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.68852459016394,-8.0,3.0,20.451924147692303,-15.0,2.0,10.64347686000732,-10.0,2.0,6.43251367081664,-18.0,0.0,0.0,0.0,19,94.66643024919009,-190.0,0.0,0.0,0.0,0.0,0.0,0.0
200908,2.048833333333333,106,648.9219366784653,18.0,78.74325131754044,-7.200000000000002,29.0,195.10968567176732,11.600000000000005,15.0,94.46839694684392,0.0,0.0,2.0,9.8260594859065,-4.0,56.0,402.1212640065777,47,344.1567825595585,141.0,3.0,17.91298132761547,10.2,9.0,62.28992930781909,36.0,60,476.90369029350336,240.0,29.0,229.94476473577907,150.79999999999995,9.0,67.56531600911372,49.2,0.0,0.0,0.0,140,893.6882644268761,560.0,115,773.3531317495447,115.0,209,1422.8986123199845,397.09999999999985,190,1262.7410140554014,532.0000000000007,11.0,74.90272373540859,27.5,5.0,17.8741346295478,25.0,145,1038.2051035869056,1015.0,34.0,314.3546544052326,119.0,70,566.2921510117832,238.00000000000026,3.0,10.612109173370811,18.0,114.0,883.3450347326766,912.0,14,94.47467423986086,84.0,6.0,42.462415892865344,38.40000000000001,11.0,81.4,20.0,174.35779406144334,140.0,16.0,129.69915567888316,118.40000000000003,7.0,42.395771164601925,58.1,3.0,19.99807987711214,22.200000000000006,13.0,101.11668152906294,65.0,0.0,0.0,0.0,1.0,10.6876553438277,5.0,15.0,93.90795289288064,105.0,3.0,20.805040324325077,30.0,19.0,124.54581669289827,-38.0,5.0,27.628381758240327,-25.0,19.0,138.71976571414316,-38.0,3.0,19.91592078162772,-6.0,1.0,3.91644908616188,-2.0,0.0,0.0,0.0,15.0,87.86042614078771,-60.0,0.0,0.0,0.0,4.0,21.712577643399836,-17.6,0.0,0.0,0.0,26.0,152.8781754170781,-187.19999999999996,0.0,0.0,0.0,1.0,3.7681159420289903,-5.0,28.0,113.20964806682615,-140.0,3.0,14.48294442384663,-27.0,0.0,0.0,0.0,75,577.6273497828741,-750.0,0.0,0.0,0.0,0.0,0.0,0.0
200909,2.048666666666666,70,431.06744899832006,13.0,51.43709063496787,-5.200000000000001,15.0,107.86473095590046,6.000000000000001,10.0,66.36427703328589,0.0,0.0,0.0,0.0,0.0,8.0,57.325744250256,31,213.46195535139628,93.0,5.0,31.9104968736443,17.0,0.0,0.0,0.0,54,418.57957494253196,216.0,8.0,67.53082388251875,41.6,1.0,10.4321907600596,5.2,0.0,0.0,0.0,76,539.8973485215593,304.0,120,897.1152273941693,120.0,167,1180.140308449664,317.2999999999999,159,1152.2287150010284,445.20000000000084,10.0,59.93102197209018,25.0,0.0,0.0,0.0,58,385.46613119646116,406.0,17.0,152.0585968612739,59.5,36,309.18775027840036,122.40000000000008,3.0,15.81376840429766,18.0,102.0,843.8809009952392,816.0,4,37.632014215730464,24.0,5.0,29.193643935656926,32.0,2.0,14.8,6.0,47.53376682061191,42.0,18.0,156.2011429245351,133.20000000000005,1.0,7.3581847649919006,8.3,2.0,6.878220935898759,14.8,4.0,24.436595127931643,20.0,0.0,0.0,0.0,1.0,6.47619047619048,5.0,4.0,20.35379989077744,28.0,0.0,0.0,0.0,17.0,92.49547056295566,-34.0,1.0,6.49717514124294,-5.0,7.0,38.658616849572134,-14.0,4.0,13.670998504113689,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,77.73596400013811,-48.0,2.0,13.616718876899869,-10.0,9.0,29.68701488286606,-39.6,4.0,19.357834281384854,-26.0,3.0,27.287768125172487,-21.6,0.0,0.0,0.0,3.0,17.48091319690881,-15.0,9.0,50.605020235465744,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,10,51.28607003563311,-100.0,3.0,14.628489309137551,-28.5,0.0,0.0,0.0
200910,2.0485,62,407.9097456306765,4.0,34.087992661323575,-1.6,32.0,279.6414675451276,12.800000000000004,3.0,18.5503730082287,1.0,5.042016806722691,0.0,0.0,0.0,23.0,228.57542110181717,33,236.0300552160549,99.0,4.0,24.322889243866967,13.6,6.0,55.40169900841039,24.0,53,385.8353203366902,212.0,16.0,118.82093204042236,83.20000000000002,2.0,15.15296743697479,10.4,2.0,17.3120728929385,14.0,30,230.52585346574472,120.0,125,935.6374657926233,125.0,66,493.6993971350676,125.40000000000008,73,559.0108119994253,204.40000000000006,2.0,20.5714285714286,5.0,2.0,13.701431492842538,10.0,68,516.6545149116059,476.0,19.0,162.8296959066018,66.5,75,735.625663739636,255.00000000000026,1.0,6.259621965987471,6.0,206.0,1433.8579135210462,1648.0,19,147.2241198236094,114.0,9.0,53.531581239245845,57.6,0.0,0.0,13.0,94.34753332247524,91.0,26.0,190.81546691104458,192.40000000000006,0.0,0.0,0.0,2.0,15.25724648724436,14.8,7.0,38.181836836495386,35.0,1.0,6.51890482398957,5.0,72.0,500.1121383657203,360.0,4.0,34.31958195819581,28.0,0.0,0.0,0.0,10.0,59.71515668289214,-20.0,4.0,29.78852828112245,-20.0,8.0,33.199005202429426,-16.0,12.0,104.45186806614183,-24.0,7.0,52.251353285898894,-14.0,47.0,415.74112637265625,-94.0,4.0,28.45745288724563,-16.0,0.0,0.0,0.0,1.0,8.02469135802469,-4.4,5.0,29.32339002773937,-32.5,3.0,8.89321214778602,-21.6,2.0,13.2993248312078,-8.0,0.0,0.0,0.0,18.0,103.24741832229765,-90.0,0.0,0.0,0.0,1.0,7.704918032786889,-9.5,14,87.56422107438391,-140.0,5.0,37.843191190376466,-47.5,9.0,31.790389704926294,-90.0
200911,2.0483333333333333,35,236.270054323869,5.0,22.069010364891895,-2.0,4.0,31.565285755196317,1.6,0.0,0.0,0.0,0.0,2.0,6.47749666894917,-4.0,3.0,23.38998211091237,18,92.76052541064855,54.0,2.0,14.282426585657737,6.8,0.0,0.0,0.0,5,38.00009088865179,20.0,1.0,4.089219330855021,5.2,2.0,12.4365155898425,10.4,0.0,0.0,0.0,44,260.6790524175573,176.0,31,241.07120542330162,31.0,81,429.85801153107514,153.9000000000002,88,458.4478950385311,246.40000000000032,0.0,0.0,0.0,0.0,0.0,0.0,24,209.80911292259452,168.0,6.0,54.95906794673292,21.0,29,248.4276252117981,98.60000000000004,0.0,0.0,0.0,17.0,82.80459192516764,136.0,13,109.17450822928656,78.0,11.0,55.46884749934741,70.39999999999998,0.0,0.0,3.0,24.729519609251643,21.0,1.0,9.58904109589041,7.4,3.0,17.25001982367193,24.9,2.0,9.56719817767654,14.8,1.0,2.8652057661009103,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.223488005927573,14.0,0.0,0.0,0.0,2.0,16.79171920975198,-4.0,3.0,20.48590786080288,-15.0,2.0,14.84976622662266,-4.0,3.0,15.662678362582842,-6.0,3.0,11.666175914232195,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.75630537619802,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.5502463638869,-15.0,3.0,12.0891341176831,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,11,67.25844364260769,-110.0,2.0,13.5260929923368,-19.0,0.0,0.0,0.0
200912,2.048166666666667,22,147.36569085289142,8.0,41.980373422674205,-3.2,3.0,20.40388740298676,1.2000000000000002,5.0,32.49788015354089,0.0,0.0,0.0,0.0,0.0,1.0,10.8949416342412,15,80.48533932697873,45.0,0.0,0.0,0.0,2.0,21.2218649517684,8.0,1,7.5471698113207495,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,33.89507224050387,28.0,13,99.46364694184791,13.0,22,127.60628600830648,41.799999999999976,24,140.3194404788553,67.19999999999997,0.0,0.0,0.0,0.0,0.0,0.0,6,28.90304110784873,42.0,1.0,8.33333333333333,3.5,25,238.29263764445716,85.00000000000001,0.0,0.0,0.0,16.0,84.21106949372235,128.0,6,32.395022110620395,36.0,2.0,2.57731958762886,12.8,0.0,0.0,6.0,41.85759754799928,42.0,8.0,69.74852053085388,59.2,2.0,7.4074074074074,16.6,0.0,0.0,0.0,3.0,12.92877730099425,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.705243766538896,42.0,3.0,13.37807055346919,30.0,4.0,20.24826801665023,-8.0,0.0,0.0,0.0,5.0,35.89883719457433,-10.0,0.0,0.0,0.0,2.0,11.943539630836039,-4.0,1.0,4.95626822157434,-2.0,11.0,43.64480716388485,-44.0,2.0,11.82808547796676,-10.0,4.0,14.08728489849987,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.362361543078517,-15.0,0.0,0.0,0.0,1.0,6.76716917922948,-9.0,2,9.41977368373307,-20.0,2.0,2.57731958762886,-19.0,0.0,0.0,0.0
201001,2.048,33,181.87821821220342,4.0,23.747072367634303,-1.6,5.0,26.77076949667347,2.0,17.0,135.75716415812016,0.0,0.0,2.0,6.4625850340136095,-4.0,1.0,13.8059701492537,82,461.01649100616066,246.0,5.0,31.16192955967497,17.0,0.0,0.0,0.0,7,46.07791665897502,28.0,1.0,4.1673695134739,5.2,2.0,11.29368485591661,10.4,0.0,0.0,0.0,33,218.894422992755,132.0,27,222.57576594765297,27.0,33,205.11068266681062,62.699999999999974,40,286.5290992375871,111.99999999999993,0.0,0.0,0.0,0.0,0.0,0.0,28,182.3581716229116,196.0,0.0,0.0,0.0,49,413.10032967120424,166.60000000000014,0.0,0.0,0.0,71.0,574.6573770217941,568.0,14,87.78842545320167,84.0,6.0,40.71071813921935,38.4,0.0,0.0,22.0,109.53445242741148,154.0,10.0,65.38415515159564,74.0,2.0,13.685239491691101,16.6,7.0,47.836969561931184,51.8,8.0,42.57289236403256,40.0,7.0,28.486213313396426,35.0,6.0,56.00336445552207,30.0,11.0,78.90001977489894,77.0,0.0,0.0,0.0,8.0,43.54793387381786,-16.0,5.0,28.397821127063946,-25.0,7.0,65.19400251615099,-14.0,0.0,0.0,0.0,6.0,27.566423322984015,-12.0,1.0,5.91715976331361,-2.0,3.0,14.26655402757336,-12.0,0.0,0.0,0.0,7.0,23.848849663108965,-30.8,6.0,26.168503563281714,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.83344754564395,-55.0,23.0,102.1609366440017,-115.0,4.0,25.8700590640618,-36.0,0.0,0.0,0.0,23,120.44057988239616,-230.0,1.0,5.35372848948375,-9.5,4.0,29.059979158094787,-40.0
