MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_26,tone_count_26,goldstein_26,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_45,tone_count_45,goldstein_45,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_81,tone_count_81,goldstein_81,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_114,tone_count_114,goldstein_114,event_count_120,tone_count_120,goldstein_120,event_count_128,tone_count_128,goldstein_128,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_190,tone_count_190,goldstein_190,event_count_192,tone_count_192,goldstein_192,event_count_193,tone_count_193,goldstein_193
201411,1.6396666666666666,125,331.0501762477803,7.0,16.1875566884182,-2.8,11.0,26.019198018730012,4.4,10.0,34.302887908727776,6.0,22.786143025264675,89,217.47456513443672,267.0,1.0,2.59593679458239,3.4,0.0,0.0,0.0,39.0,94.32071230831691,156.0,5.0,15.834573545326693,26.0,4.0,8.419757668226758,20.8,43,109.51869690157535,172.0,67,200.4935893406633,67.0,101,292.6547974927201,191.90000000000026,105,299.2503160963045,294.0000000000004,2.0,7.87992495309568,10.0,50.0,140.5665956668578,350.0,4.0,11.078974242713098,14.0,56,181.36826758946583,190.40000000000012,65.0,185.9444499968336,520.0,23.0,57.38215010392645,138.0,18.0,33.821462273187386,115.20000000000002,17.0,60.91925035318184,119.0,22.0,54.002270275451394,162.8000000000001,3.0,9.1637210641472,22.200000000000006,29.0,84.33929328568969,145.0,3.0,7.0634885678490305,15.0,0.0,0.0,0.0,8.0,25.241756988293098,56.0,1.0,0.581395348837209,10.0,19.0,40.42900945860446,-38.0,6.0,17.480130914928633,-30.0,13.0,40.18594022525369,-26.0,11.0,19.13829518015916,-22.0,21.0,46.83692254818985,-42.0,2.0,3.86007894378658,-4.0,22.0,52.4587257390518,-88.0,0.0,0.0,0.0,4.0,13.568911843696311,-17.6,8.0,30.8873655827131,-52.0,0.0,0.0,0.0,2.0,3.2346565581333304,-10.0,10.0,18.62238399960887,-50.0,12.0,14.395374535706878,-120.0,6.0,17.19125793424945,-57.0,3.0,15.4998824414269,-30.0
201412,1.6388333333333331,68,155.371194886669,12.0,38.36578212627201,-4.8,9.0,27.00515313236641,3.6,10.0,24.794603115839426,4.0,13.39797824360776,80,237.33795703209628,240.0,4.0,4.83103061986558,13.6,3.0,8.9858362256492,12.0,17.0,43.704198240335714,68.0,4.0,8.318310695753329,20.8,9.0,28.240894967328448,46.8,41,100.84347243114165,164.0,59,154.11179806461982,59.0,53,139.79565976320418,100.70000000000007,64,166.2049781791461,179.2000000000001,10.0,31.52761887693757,50.0,45.0,149.80621781409326,315.0,2.0,7.15785526809149,7.0,70,311.2684805708108,238.00000000000026,20.0,37.47351462723971,160.0,20.0,58.485547492020274,120.0,7.0,9.947400303457863,44.8,5.0,15.63607867271386,35.0,9.0,20.63418753817014,66.6,2.0,3.58180058083252,14.8,24.0,60.22405691230002,120.0,1.0,2.7027027027027,5.0,9.0,48.80223260933896,45.0,10.0,21.27404473218834,70.0,0.0,0.0,0.0,4.0,13.229177224887145,-8.0,3.0,6.2079964285304685,-15.0,11.0,25.90765754321773,-22.0,8.0,22.318440088049325,-16.0,7.0,10.028864255228015,-14.0,4.0,6.004950259412638,-8.0,38.0,108.35395002377146,-152.0,0.0,0.0,0.0,8.0,28.6533473612011,-35.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.739371534195933,-5.0,12.0,21.483988485823627,-60.0,3.0,10.75962325962325,-30.0,2.0,5.4527961685485495,-19.0,0.0,0.0,0.0
201501,1.6380000000000001,74,165.71581326825125,4.0,8.75104784903038,-1.6,10.0,19.73454726619592,4.0,2.0,7.09103079461783,6.0,31.50191388331923,44,122.9276506859869,132.0,0.0,0.0,0.0,2.0,2.65528321703774,8.0,11.0,33.892804563024555,44.0,3.0,8.40741271775754,15.6,3.0,10.28573299740348,15.6,32,47.973701116738674,128.0,84,223.2890054825812,84.0,49,161.37739385619,93.10000000000002,51,129.98960548201728,142.79999999999995,3.0,15.68724473215356,15.0,30.0,53.8792151189863,210.0,3.0,5.89629942476095,10.5,52,193.51230396239757,176.80000000000007,14.0,40.81637329635911,112.0,15.0,38.01354491881091,90.0,3.0,12.53299742494211,19.200000000000006,8.0,19.55555098493833,56.0,17.0,47.789883917316494,125.80000000000004,0.0,0.0,0.0,15.0,36.65919984879505,75.0,2.0,11.196149463408,10.0,4.0,8.76533689700925,20.0,11.0,13.384375025550261,77.0,2.0,5.38461538461538,20.0,27.0,53.484626893157866,-54.0,4.0,9.27348674717097,-20.0,13.0,21.37836876862054,-26.0,4.0,13.13439780343506,-8.0,13.0,23.530870847764106,-26.0,5.0,10.28322356220492,-10.0,14.0,22.82294455466559,-56.0,1.0,3.65198711063373,-5.0,3.0,10.02351097178684,-13.2,1.0,1.47492625368732,-6.5,1.0,1.4619883040935702,-4.0,3.0,4.22667777995361,-15.0,38.0,47.19769388739005,-190.0,32.0,55.096456757034005,-320.0,0.0,0.0,0.0,3.0,4.39031239031239,-30.0
201502,1.6388333333333331,94,76.5470816175148,12.0,-1.0333184040022738,-4.8,13.0,8.21380494731469,5.200000000000001,2.0,-6.25,1.0,2.6691332779746095,86,137.48089519481442,258.0,4.0,-3.5093011563599696,13.6,3.0,14.453111319027151,12.0,14.0,22.02519515563796,56.0,4.0,5.2438982291483205,20.8,2.0,11.41775285807908,10.4,50,65.92620554327229,200.0,84,64.87123977924504,84.0,76,99.04232686716395,144.39999997615828,69,97.67327211794014,193.1999999523164,2.0,6.98186644518813,10.0,18.0,20.373101208918726,126.0,11.0,34.562450867055624,38.5,56,114.77251636520771,190.40000000000006,28.0,63.228791757032205,224.0,19.0,67.11796827974352,114.0,10.0,2.2613836948485293,63.99999999999999,12.0,35.088250633800435,84.0,36.0,68.98049791666324,266.4000000000001,4.0,5.527704893473791,29.6,34.0,-5.206414562813475,170.0,4.0,3.215111275109905,20.0,4.0,8.55637851279446,20.0,37.0,26.405799494521087,259.0,1.0,-0.7509386733416801,10.0,18.0,19.68794256685365,-36.0,4.0,9.55302366345312,-20.0,7.0,19.254495080111692,-14.0,4.0,3.4722729671578736,-8.0,19.0,-29.770346807351423,-38.0,9.0,-8.568508192801268,-18.0,27.0,-9.864052584580957,-108.0,3.0,-5.3811876915109496,-15.0,3.0,-13.70242214532872,-13.2,4.0,1.8084272199271598,-26.0,1.0,3.03030303030303,-4.0,2.0,-9.83324625566005,-10.0,46.0,-130.35428087428778,-230.0,9.0,-11.13924551157936,-90.0,5.0,-12.80644049242347,-47.5,1.0,6.61157024793388,-10.0
201503,1.6396666666666666,208,167.65890763183938,16.0,-38.35677784997994,-6.400000000000001,38.0,49.62378548712303,15.20000000000001,4.0,-2.7341576686404103,81.0,253.68590727810314,100,25.124285039836106,300.0,4.0,-4.900413492939981,13.6,3.0,-5.508951344401799,12.0,48.0,57.355085680554716,192.0,17.0,14.770948727634899,88.40000000000002,29.0,81.62742569648971,150.79999999999995,288,449.8766136686352,1152.0,219,241.9151817717399,219.0,360,411.28076513834304,683.9999999999987,302,320.6613964493572,845.5999999999997,8.0,15.91034891877774,40.0,130.0,226.1442754548579,910.0,32.0,98.91477387136896,112.0,153,320.57170310135484,520.199999999999,90.0,229.37802021765273,720.0,28.0,41.42792160741439,168.0,17.0,26.79679885264464,108.80000000000004,23.0,31.493485193717106,161.0,69.0,9.578904113243144,510.59999999999945,9.0,-9.116109925060348,66.6,21.0,-2.296380550188375,105.0,2.0,-11.58536585365854,10.0,0.0,0.0,0.0,44.0,49.351573044419496,308.0,2.0,0.0,20.0,43.0,-79.76039246236331,-86.0,13.0,-15.841705795015583,-65.0,13.0,20.87481414543772,-26.0,23.0,0.8569652301509412,-46.0,26.0,-86.68540370950713,-52.0,6.0,-3.9172048842290303,-12.0,22.0,-8.352689689404052,-88.0,4.0,-3.98115980452384,-20.0,10.0,-9.35296569924056,-43.99999999999999,8.0,-15.70460986330815,-52.0,4.0,-17.65911997283208,-16.0,13.0,5.4958612312449056,-65.0,30.0,-118.5416618628306,-150.0,34.0,-63.62457249328133,-340.0,9.0,-6.59560006767506,-85.5,21.0,-16.40508988434933,-210.0
201504,1.6404999999999998,108,-112.17886300974993,15.0,-4.01910620921242,-6.000000000000001,6.0,-9.79518528862282,2.4,8.0,-7.138389909481276,8.0,23.09447449616611,89,61.048084415710505,267.0,3.0,-26.086956521739122,10.2,0.0,0.0,0.0,18.0,3.207200057107058,72.0,11.0,3.5987399127871376,57.20000000000001,9.0,-5.2096995743093775,46.8,46,102.45943434515465,184.0,40,55.043099810807284,40.0,108,73.78826679672828,205.20000000000027,103,61.71944983670257,288.4000000000003,0.0,0.0,0.0,31.0,29.235334207196388,217.0,13.0,26.35870805791237,45.5,44,96.14901216252652,149.6000000000001,69.0,-28.713376686632344,552.0,19.0,-29.24915154058059,114.0,14.0,-17.49476520001058,89.60000000000002,9.0,-5.136208543346452,63.0,47.0,-47.28818217058735,347.79999999999984,0.0,0.0,0.0,21.0,-7.006242169277117,105.0,2.0,-10.78001752848378,10.0,4.0,-0.05812032773601805,20.0,15.0,-24.263580010906,105.0,5.0,-26.76486633933442,50.0,16.0,-58.85877733876557,-32.0,15.0,-28.226169633025542,-75.0,9.0,-11.114690738694728,-18.0,2.0,2.32850858117359,-4.0,20.0,-70.68117362841042,-40.0,2.0,-12.05499551919317,-4.0,12.0,-28.357726911864503,-48.0,2.0,7.435653002859861,-10.0,8.0,0.33002611072584065,-35.2,2.0,-6.1088637411029705,-13.0,7.0,-8.92925479670199,-28.0,6.0,-18.04896400046298,-30.0,40.0,-217.63301959083583,-200.0,11.0,-61.04847456948811,-110.0,3.0,0.74463088424613,-28.5,16.0,-17.434413154459953,-160.0
201505,1.6413333333333333,88,-13.455371395159759,11.0,-12.101496505581999,-4.4,16.0,14.40184906620935,6.400000000000001,6.0,-3.6839679777465295,21.0,52.00734545354378,54,3.8656678893530874,162.0,1.0,2.7531083481349903,3.4,1.0,-1.9721577726218102,4.0,11.0,-3.1973999439165404,44.0,6.0,14.250493403098481,31.2,1.0,0.575815738963532,5.2,35,28.851946310065074,140.0,60,15.967702984855578,60.0,106,60.46634466002101,201.40000000000026,104,130.4000342148072,291.2000000000004,5.0,1.3360456234603402,25.0,16.0,-6.8291160414206935,112.0,4.0,-4.177433464796531,14.0,68,111.2358623858586,231.2000000000002,24.0,71.66862550881973,192.0,20.0,-3.5501648041302936,120.0,13.0,23.854931816369376,83.2,8.0,-5.952645886028169,56.0,22.0,4.5739092166707565,162.80000000000004,1.0,-1.8957345971563997,7.4,19.0,-2.6589802449249493,95.0,4.0,-9.7502914885348,20.0,6.0,-19.33237508743722,30.0,25.0,-41.9002391173571,175.0,4.0,-15.151159064202538,40.0,8.0,-20.47918393597113,-16.0,11.0,-10.552651543925869,-55.0,12.0,-16.16113095203374,-24.0,14.0,26.42546748147413,-28.0,11.0,-42.47244225681953,-22.0,1.0,-1.9721577726218102,-2.0,12.0,-15.835033103157391,-48.0,3.0,-6.31101284308287,-15.0,2.0,2.8226686073332794,-8.8,10.0,37.862228595308906,-65.0,2.0,-1.2121212121212,-8.0,6.0,10.00952264650434,-30.0,12.0,-13.777056422818921,-60.0,18.0,-41.12437366094731,-180.0,6.0,-5.855552520506607,-57.0,20.0,22.888942287945124,-200.0
201506,1.6421666666666666,125,-111.72179445226955,19.0,1.728221230555544,-7.600000000000002,21.0,-25.12760526360197,8.400000000000002,8.0,-21.23870424595722,0.0,0.0,81,-38.85729495995578,243.0,5.0,-9.55013008567063,17.0,2.0,6.86516868551505,8.0,40.0,-66.07307040852676,160.0,7.0,8.68661508747179,36.4,7.0,-1.1971147731841103,36.4,72,-49.88090991163757,288.0,97,18.831652393686085,97.0,113,22.176998152889837,214.70000000000041,121,45.344317670976494,338.8000000000004,3.0,11.5454236528765,15.0,40.0,19.942622764482405,280.0,10.0,-14.359140610543651,35.0,81,140.8457451083341,275.4000000000002,50.0,-34.30078922027723,400.0,24.0,-0.5641641036714651,144.0,7.0,2.4961581098532597,44.8,13.0,3.1806501511730287,91.0,46.0,-60.69101536136885,340.39999999999986,6.0,1.7605470549216706,44.4,28.0,7.218786092159162,140.0,2.0,-4.1517967828458495,10.0,15.0,-23.095571928431248,75.0,13.0,15.57117286169694,91.0,0.0,0.0,0.0,23.0,-51.599711985555565,-46.0,17.0,-52.52344764674096,-85.0,12.0,-37.18449962700825,-24.0,25.0,-47.77520818262468,-50.0,36.0,-115.84952728502205,-72.0,14.0,-41.016293484837,-28.0,40.0,-95.7485872760392,-160.0,8.0,-41.04027731939618,-40.0,9.0,-24.284187318645202,-39.6,30.0,-109.54014052368956,-195.0,14.0,-31.259100002333522,-56.0,12.0,-24.21193888503316,-60.0,45.0,-78.23424429005118,-225.0,22.0,-29.889056240680546,-220.0,1.0,-0.40733197556008005,-9.5,11.0,-23.611483889281374,-110.0
201507,1.6429999999999998,121,-51.923928787853136,27.0,-44.66222916913657,-10.800000000000004,9.0,-0.9500739208430748,3.6,6.0,13.696430312474613,11.0,15.603016057703671,48,-24.25916980533065,144.0,5.0,-17.76915291404126,17.0,1.0,2.4943310657596403,4.0,14.0,-7.88757337790152,56.0,12.0,32.79993899045258,62.40000000000001,8.0,15.499217062384567,41.6,56,66.79512477356164,224.0,32,-19.551727112617346,32.0,142,82.86192580125827,269.8000000000004,127,84.9487407457413,355.6000000000006,1.0,2.2471910112359597,5.0,45.0,69.12634048373515,315.0,13.0,21.291360380280825,45.5,54,177.0289345400179,183.6000000000001,84.0,145.0901156408181,672.0,12.0,17.1400898373822,72.0,20.0,-8.405549119666471,128.00000000000003,11.0,7.092287010646636,77.0,22.0,18.933654013345713,162.8000000000001,3.0,-3.7444051436316297,22.200000000000006,22.0,-72.10049734601827,110.0,0.0,0.0,0.0,13.0,-40.906509805916656,65.0,16.0,16.58103104431056,112.0,3.0,1.6321468911355799,30.0,12.0,-22.183549120080336,-24.0,7.0,3.8984677944176287,-35.0,25.0,18.26045735158938,-50.0,14.0,32.135011442074514,-28.0,8.0,-44.33513442541446,-16.0,2.0,2.08333333333334,-4.0,13.0,-17.38383295909574,-52.0,3.0,-2.7913581840736,-15.0,8.0,-23.167041214330958,-35.2,2.0,-0.9153318077803199,-13.0,3.0,-11.935451340403462,-12.0,3.0,3.5175043438337803,-15.0,13.0,-46.41608952706841,-65.0,8.0,-24.494648982918452,-80.0,2.0,2.7002618234845697,-19.0,8.0,-2.111993924851709,-80.0
201508,1.6438333333333333,108,-22.832869255489666,13.0,-45.89880185309126,-5.2,18.0,10.391354081717608,7.200000000000002,7.0,-5.583662102576,2.0,11.715481171548118,72,6.534155367234668,216.0,4.0,2.3915307610963543,13.6,2.0,8.96673387096774,8.0,21.0,10.60773815442429,84.0,11.0,14.40619196010392,57.20000000000001,3.0,0.33003300330033003,16.4,73,99.76014661310394,292.0,48,37.617890268146965,48.0,142,4.671485739458839,269.80000000000024,131,2.332051480535441,366.80000000000064,2.0,5.97014925373134,10.0,47.0,14.372377282171236,329.0,8.0,-8.638825823874111,28.0,63,121.66383443566592,214.20000000000027,44.0,74.09356616727382,352.0,25.0,50.293128075113756,150.0,13.0,1.90778652483546,83.2,29.0,37.67216719356102,203.0,10.0,-10.56072448666016,74.0,3.0,4.70734275328583,22.200000000000006,14.0,6.362173063905843,70.0,3.0,8.88377181822808,15.0,0.0,0.0,0.0,24.0,-48.04142009813219,168.0,0.0,0.0,0.0,83.0,-124.01400650642911,-166.0,7.0,-17.226381741079447,-35.0,8.0,-14.83118682886462,-16.0,15.0,-15.56764162617915,-30.0,2.0,-11.59922567753215,-4.0,3.0,-10.944206008583699,-6.0,27.0,21.1825359600822,-108.0,3.0,-4.10834390483257,-15.0,5.0,2.7670126669370876,-22.0,5.0,3.71564308298708,-32.5,2.0,-11.764705882352938,-8.0,5.0,-9.39790270015978,-25.0,41.0,-224.42610287653088,-205.0,8.0,-30.256681385372524,-80.0,0.0,0.0,0.0,10.0,32.3551630044521,-100.0
201509,1.6446666666666665,83,70.57467000916911,12.0,-28.08609249698629,-4.8,22.0,46.98544787175048,8.800000000000002,4.0,-9.380552145053684,5.0,2.7552861393098893,82,55.97532287054367,246.0,3.0,12.376358497743313,10.2,1.0,0.0,4.0,7.0,14.479433274464949,28.0,15.0,24.998647971696396,78.00000000000001,9.0,-0.6110107355541086,46.8,59,33.69900050145524,236.0,94,131.75437752902408,94.0,123,194.60495549882333,233.7000000000004,125,175.02323101728604,350.0000000000005,3.0,10.04058370448684,15.0,44.0,-17.6520018800028,308.0,11.0,0.2854849492204602,38.5,70,195.9431631076077,238.00000000000026,65.0,289.9798903650695,520.0,21.0,23.90724434547578,126.0,11.0,4.347816610218718,70.39999999999998,17.0,35.99015833815392,119.0,35.0,49.37738928015216,259.00000000000006,1.0,-1.5901060070671398,7.4,9.0,25.60081515527204,45.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.24550559762045,49.0,6.0,4.897797960228778,60.0,18.0,-3.2914075012740978,-36.0,23.0,-8.370575772023201,-115.0,17.0,21.62850936819891,-34.0,13.0,4.420513685472091,-26.0,11.0,-31.938902344819322,-22.0,5.0,-9.10211743099442,-10.0,18.0,15.290453981182768,-72.0,3.0,-1.59644395767025,-15.0,6.0,-16.99917729425951,-26.4,4.0,-5.91297547712767,-26.0,6.0,3.2247124977584396,-24.0,7.0,-3.90122327308554,-35.0,19.0,13.606584596834226,-95.0,10.0,-15.11286157226543,-100.0,2.0,-0.14473536940691,-19.0,11.0,10.375454227166859,-110.0
201510,1.6455,98,-123.2978609045618,11.0,-16.67678308628038,-4.4,24.0,-12.136434572522932,9.600000000000003,10.0,-2.936393363541334,9.0,0.3694313551750104,98,9.109541171733456,294.0,3.0,5.0488277031779605,10.2,2.0,8.6331293227845,8.0,14.0,25.54586086516263,56.0,12.0,-9.39691661571886,62.40000000000001,0.0,0.0,0.0,93,167.57643675660523,372.0,69,102.27050508518869,69.0,101,41.61820591543421,191.90000000000026,90,14.137971269490752,252.0000000000003,9.0,31.075480021836963,45.0,35.0,57.5741058521667,245.0,25.0,-26.51410455189045,87.5,64,109.80582010708845,217.60000000000028,43.0,67.64198195807239,344.0,23.0,-17.81384702654986,138.0,14.0,-5.742917814099548,89.60000000000002,29.0,31.92313659384156,203.0,49.0,3.2266880671747096,362.5999999999999,1.0,0.0,7.4,21.0,-9.255866564332175,105.0,6.0,-30.704311195791586,30.0,0.0,0.0,0.0,14.0,33.62785173132157,98.0,0.0,0.0,0.0,19.0,-29.409668150736564,-38.0,9.0,-8.614026382399139,-45.0,13.0,-17.959318424602667,-26.0,15.0,-24.477812062876787,-30.0,20.0,-9.059000659137519,-40.0,6.0,-10.5909492786758,-12.0,9.0,-4.715696989793488,-36.0,4.0,-7.905669599218001,-20.0,3.0,2.98673911664412,-13.2,1.0,-1.3801756587202099,-6.5,5.0,9.00092028217491,-20.0,0.0,0.0,0.0,17.0,-73.82392128424259,-85.0,14.0,-52.03341923908493,-140.0,2.0,1.889733207609968,-19.0,12.0,-40.21159289002324,-120.0
201511,1.6463333333333332,82,-31.95277530453333,15.0,-45.443762668316246,-6.000000000000001,18.0,7.017516495237148,7.200000000000001,3.0,-3.7140777239098215,9.0,43.210454268230585,34,7.830572572427727,102.0,1.0,0.32362459546925604,3.4,1.0,4.19580419580419,4.0,16.0,30.38482260273347,64.0,11.0,11.285720886168209,57.20000000000001,8.0,10.50968255983554,42.40000000000001,33,52.17008459992393,132.0,63,44.41686661143228,63.0,96,-57.90647689350862,182.40000000000026,89,-48.23576467671929,249.2000000000003,6.0,15.540791001298189,30.0,65.0,59.04465992086824,455.0,5.0,-0.5020494278507206,17.5,65,115.7334137533704,221.0000000000002,71.0,17.804387743862478,568.0,17.0,-28.53631534553184,102.0,15.0,17.455950568157956,96.0,18.0,-10.713843014836732,126.0,34.0,18.896278549599174,251.6000000000001,1.0,-5.62390158172232,7.4,17.0,14.753515805885543,85.0,4.0,-14.634576674897131,20.0,12.0,-10.08679076344946,60.0,5.0,-11.94568030113164,35.0,1.0,-1.60857908847185,9.0,12.0,-12.02616883200381,-24.0,12.0,-29.10538440823636,-60.0,6.0,-16.36614032005525,-12.0,11.0,-22.241650006419427,-22.0,10.0,-46.07010251848223,-20.0,0.0,0.0,0.0,12.0,-26.99690319306693,-48.0,2.0,-8.65301337604772,-10.0,9.0,-30.86309696779621,-39.6,1.0,-1.99004975124378,-6.5,5.0,5.0022962305942285,-20.0,4.0,-9.885136266351722,-20.0,22.0,-108.99007870141388,-110.0,15.0,-73.1150199803397,-150.0,4.0,-23.45896086313141,-38.0,7.0,-10.133470766062107,-70.0
201512,1.647166666666667,110,-235.9948501704387,4.0,-2.67602848269556,-1.6,26.0,17.93649114029078,10.400000000000004,14.0,-0.2113002185803792,15.0,17.817000162836177,91,-164.9420517383044,273.0,1.0,-4.10958904109589,3.4,5.0,16.23256834537103,20.0,13.0,12.449788364114829,52.0,6.0,-35.92480347848815,31.2,2.0,-4.0116350834259,10.4,94,-15.285106938814325,376.0,71,-18.71130463663551,71.0,228,-468.65647624904267,433.1999999999996,191,-307.6965851332188,534.8000000000009,1.0,2.55524861878453,5.0,28.0,2.5693547371889087,196.0,3.0,-9.990872789243461,10.5,51,56.17876664595293,173.40000000000012,30.0,31.151529639929894,240.0,24.0,-16.680165581092965,144.0,3.0,-1.1295645311715228,19.200000000000006,19.0,11.295756185454358,133.0,32.0,-92.46959167156812,236.80000000000013,1.0,-1.7391304347826102,7.4,13.0,3.573366308254613,65.0,6.0,-21.50901818007617,30.0,1.0,1.2439530062197601,5.0,22.0,-1.0406317216822032,154.0,1.0,-0.75187969924812,10.0,29.0,-80.98465115085159,-58.0,6.0,-12.827556544993108,-30.0,10.0,14.971667414286589,-20.0,12.0,-54.835771116034756,-24.0,8.0,-27.52468899013928,-16.0,7.0,-29.086271856263927,-14.0,25.0,-68.8853716940917,-100.0,11.0,-50.985884647378896,-55.0,10.0,-41.646572036331676,-43.99999999999999,1.0,-2.17129071170085,-6.5,4.0,0.8249511925982407,-16.0,2.0,6.17283950617285,-10.0,14.0,-7.72406334339317,-70.0,22.0,-65.48893858983182,-220.0,4.0,0.8731267462534604,-38.0,10.0,-33.768076702284034,-100.0
201601,1.6480000000000001,75,29.923925267121106,12.0,-4.545332974591811,-4.8,12.0,-0.07711808927167008,4.8,9.0,-5.8094180852859445,3.0,3.3949659432882,65,29.683319642672835,195.0,5.0,12.89407360545903,17.0,4.0,-3.44827586206896,16.0,5.0,0.4826987787986594,20.0,11.0,23.063381529869538,57.20000000000001,4.0,2.39137046625958,20.8,63,64.61366516510122,252.0,102,193.5069356415403,102.0,58,23.97555564973392,110.20000000000007,53,22.77554510398185,148.4,2.0,5.696202531645559,10.0,42.0,52.432591570052786,294.0,12.0,46.29375521671793,42.0,77,177.3083165472313,261.80000000000024,14.0,21.65415228093926,112.0,53.0,79.92208993956152,318.0,14.0,-0.6699521559289208,89.60000000000002,29.0,86.26884523723218,203.0,31.0,3.9239350195028857,229.40000000000006,0.0,0.0,0.0,10.0,15.804122482075488,50.0,0.0,0.0,0.0,1.0,-6.21301794052124,5.0,7.0,-11.752460458373491,49.0,4.0,-2.03260383091129,40.0,12.0,-23.20855394456273,-24.0,4.0,-17.63430807124853,-20.0,11.0,21.81699756501301,-22.0,13.0,11.821415460594276,-26.0,4.0,-11.52622506891031,-8.0,3.0,-11.386966503007882,-6.0,7.0,-8.520924625946595,-28.0,3.0,-3.2901835088039704,-15.0,3.0,-6.060670778129142,-13.2,2.0,-0.16805622244533058,-13.0,19.0,16.643963381450902,-76.0,8.0,-10.013439348911412,-40.0,26.0,-72.12353239041187,-130.0,9.0,6.26913739418196,-90.0,0.0,0.0,0.0,6.0,5.89439782868984,-60.0
201602,1.645333333333333,112,45.961444127901785,12.0,0.4069495050956504,-4.8,13.0,3.5198805126093102,5.200000029802324,1.0,-2.37659963436929,10.0,12.838722555195856,58,-37.940941819560045,174.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.35897367849452,64.0,4.0,11.506071768733255,20.79999980926513,3.0,-3.7875116726819,15.6,67,131.02303641502942,268.0,120,37.760403876512726,120.0,104,110.65895453235822,197.59999938011197,90,84.31774485585045,251.9999989509585,1.0,0.0,5.0,123.0,66.03316114711993,861.0,9.0,12.428347006185735,31.5,76,138.53562169388098,258.40000209808363,67.0,173.34813913841091,536.0,21.0,18.960117241021532,126.0,8.0,6.823958327094867,51.20000009536743,34.0,69.23810691588112,238.0,22.0,-40.56998866994243,162.8000006675721,3.0,0.9999583227623148,22.200000000000006,8.0,10.944878368092557,40.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.134502081487625,161.0,4.0,0.6679493019508004,40.0,13.0,-1.3832667703366064,-26.0,13.0,15.924262320827866,-65.0,10.0,18.66658186091669,-20.0,8.0,3.8038630338820623,-16.0,31.0,-166.71398705927538,-62.0,12.0,-23.219886500042072,-24.0,22.0,-3.329374170284726,-88.0,2.0,-10.823754789272039,-10.0,6.0,-5.230426086496205,-26.400000381469727,6.0,11.844702550825085,-39.0,3.0,-9.224598930481287,-12.0,6.0,-3.0304856417706736,-30.0,32.0,-80.26090806619612,-160.0,6.0,-19.81613462871812,-60.0,6.0,-10.209418040539012,-57.0,3.0,3.56435643564354,-30.0
