MonthYear,GPI,event_count_10,tone_count_10,event_count_12,tone_count_12,goldstein_12,event_count_13,tone_count_13,goldstein_13,event_count_14,tone_count_14,event_count_15,tone_count_15,event_count_17,tone_count_17,event_count_20,tone_count_20,goldstein_20,event_count_23,tone_count_23,goldstein_23,event_count_30,tone_count_30,goldstein_30,event_count_31,tone_count_31,goldstein_31,event_count_33,tone_count_33,goldstein_33,event_count_36,tone_count_36,goldstein_36,event_count_40,tone_count_40,goldstein_40,event_count_42,tone_count_42,goldstein_42,event_count_43,tone_count_43,goldstein_43,event_count_46,tone_count_46,goldstein_46,event_count_50,tone_count_50,goldstein_50,event_count_51,tone_count_51,goldstein_51,event_count_57,tone_count_57,goldstein_57,event_count_60,tone_count_60,goldstein_60,event_count_61,tone_count_61,goldstein_61,event_count_70,tone_count_70,goldstein_70,event_count_71,tone_count_71,goldstein_71,event_count_72,tone_count_72,goldstein_72,event_count_73,tone_count_73,goldstein_73,event_count_80,tone_count_80,goldstein_80,event_count_83,tone_count_83,goldstein_83,event_count_84,tone_count_84,goldstein_84,event_count_87,tone_count_87,goldstein_87,event_count_90,tone_count_90,goldstein_90,event_count_100,tone_count_100,goldstein_100,event_count_110,tone_count_110,goldstein_110,event_count_111,tone_count_111,goldstein_111,event_count_112,tone_count_112,goldstein_112,event_count_120,tone_count_120,goldstein_120,event_count_130,tone_count_130,goldstein_130,event_count_141,tone_count_141,goldstein_141,event_count_154,tone_count_154,goldstein_154,event_count_160,tone_count_160,goldstein_160,event_count_172,tone_count_172,goldstein_172,event_count_173,tone_count_173,goldstein_173,event_count_180,tone_count_180,goldstein_180,event_count_190,tone_count_190,goldstein_190,event_count_193,tone_count_193,goldstein_193
201308,1.9621666666666664,24.0,60.94017271598352,3.0,13.43610786473954,-1.2000000000000002,7.0,20.76739289854046,2.8,2.0,8.72913992297818,9.0,80.47424464332872,0.0,0.0,11.0,30.089107725315202,33.0,4.0,10.536534822957018,13.6,5.0,13.33393006325336,20.0,10.0,29.761904761904802,52.00000000000001,0.0,0.0,0.0,42,64.64518408880835,168.0,14.0,50.261486248441045,14.0,111,345.70141708062164,210.90000000000026,114.0,365.1835759558722,319.2000000000004,8.0,19.172007231515508,56.0,4.0,13.1687242798354,14.0,20,46.0528839410789,67.99999999999999,3.0,9.15619389587073,24.0,3.0,13.532331425211432,18.0,0.0,0.0,0.0,8.0,20.57438326961341,56.0,8.0,23.66316459416798,59.2,3.0,14.861751152073722,24.9,3.0,5.811087009252501,22.200000000000006,2.0,5.49100668697559,10.0,7.0,13.405863912963307,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.089995016230725,-12.0,4.0,5.17187540659398,-20.0,4.0,11.248087202887133,-8.0,0.0,0.0,0.0,3.0,5.5398568104527,-6.0,2.0,2.91421795542675,-8.0,4.0,13.15978671031573,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.200260804768991,-16.0,1.0,3.5502958579881696,-5.0,11.0,27.421787820097407,-55.0,0.0,0.0,0.0,22.0,62.42612564938982,-220.0,1.0,2.4926686217008798,-10.0
201309,1.9673333333333332,15.0,50.15195131657168,3.0,12.18036509161603,-1.2000000000000002,7.0,16.336639700900648,2.8,1.0,4.87179487179487,0.0,0.0,1.0,5.93692022263451,14.0,47.588351125623554,42.0,1.0,2.45901639344262,3.4,8.0,20.289041802460968,32.0,6.0,15.90733394152064,31.2,0.0,0.0,0.0,28,77.5985313505316,112.0,47.0,151.66937328870017,47.0,74,221.27359622321828,140.60000000000016,62.0,183.1883138519862,173.60000000000008,38.0,93.58326233013081,266.0,7.0,15.120685733711538,24.5,41,168.8620072962107,139.40000000000012,21.0,62.17852627699788,168.0,3.0,8.83127844493092,18.0,2.0,4.0,12.8,8.0,22.35555939844557,56.0,5.0,21.717593817848673,37.0,0.0,0.0,0.0,2.0,6.8100358422939005,14.8,1.0,2.54335260115607,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.826867877341059,-4.0,3.0,16.39807938738015,-15.0,7.0,15.820332124154913,-14.0,0.0,0.0,0.0,6.0,14.250090356447398,-12.0,4.0,10.87429826702466,-16.0,1.0,2.95138888888889,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.84962183188201,-40.0,0.0,0.0,0.0,1.0,2.9281277728482697,-9.0,4.0,14.7822749531944,-40.0,1.0,1.4900662251655599,-10.0
201310,1.9725,41.0,124.44181079137418,0.0,0.0,0.0,2.0,2.3507094525324868,0.8,0.0,0.0,2.0,5.34641680737399,0.0,0.0,8.0,15.799995078906028,24.0,1.0,3.1304347826087002,3.4,3.0,5.5087987758225,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13,51.60285948638981,52.0,24.0,52.30521178704286,24.0,47,144.62005270978486,89.30000000000004,38.0,108.03688193013146,106.39999999999992,8.0,11.872613825377258,56.0,2.0,7.016556545244431,7.0,8,28.87791788948996,27.2,8.0,21.69092169092168,64.0,11.0,39.24524889991702,66.0,1.0,2.16216216216216,6.4,6.0,15.655968210053858,42.0,4.0,8.07955833941848,29.6,2.0,5.779928793947491,16.6,0.0,0.0,0.0,2.0,4.615384615384619,10.0,2.0,2.11640211640212,10.0,1.0,2.7638190954773902,7.0,2.0,10.298102981029821,20.0,5.0,12.109518617687021,-10.0,4.0,20.3503636486456,-20.0,3.0,4.43717124357111,-6.0,0.0,0.0,0.0,23.0,35.224122128705204,-46.0,3.0,5.49654845613124,-12.0,0.0,0.0,0.0,1.0,2.13618157543391,-6.5,9.0,17.78615649583392,-64.80000000000001,3.0,8.001833035728401,-12.0,1.0,2.8041825095057002,-5.0,13.0,15.57342392534638,-65.0,1.0,2.83287127462753,-9.0,25.0,41.586905227681335,-250.0,0.0,0.0,0.0
201311,1.977666666666667,20.0,47.11963176164847,8.0,25.753518270542106,-3.2,5.0,12.14696604166492,2.0,3.0,12.69202360323299,0.0,0.0,0.0,0.0,20.0,48.13878545297153,60.0,1.0,2.17391304347826,3.4,3.0,8.516226651087429,12.0,0.0,0.0,0.0,2.0,3.98593200468934,10.4,11,19.496787336566094,44.0,14.0,46.228865585605995,14.0,21,48.45069139567335,39.899999999999984,24.0,57.49200355648964,67.19999999999997,23.0,55.1293142230342,161.0,4.0,11.42446628748361,14.0,27,103.38255606999334,91.80000000000004,6.0,13.131122069850722,48.0,6.0,18.911889184540374,36.0,1.0,2.07743153918791,6.4,9.0,35.08201706793226,63.0,3.0,19.45129255866589,22.200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.000175712386888,50.0,3.0,6.11022644966128,15.0,2.0,4.969498939379959,14.0,23.0,39.853105573204594,230.0,33.0,76.63591409787942,-66.0,1.0,3.46320346320346,-5.0,6.0,21.83711800113737,-12.0,6.0,11.065901351819429,-12.0,23.0,47.305341453099615,-46.0,4.0,6.797660585906353,-16.0,7.0,18.461310923968398,-30.8,2.0,4.1296281578455005,-13.0,0.0,0.0,0.0,2.0,4.45340615223249,-8.0,2.0,4.67153284671532,-10.0,12.0,22.357304147153673,-60.0,3.0,6.266437533086599,-27.0,14.0,30.798819776314968,-140.0,1.0,1.20311394196745,-10.0
201312,1.9828333333333328,94.0,210.30245079280854,11.0,29.65574937564441,-4.4,24.0,67.30338387459247,9.600000000000003,7.0,13.988618014977392,0.0,0.0,4.0,10.0010960458534,33.0,89.78400681193057,99.0,1.0,3.93145161290323,3.4,1.0,3.44827586206897,4.0,0.0,0.0,0.0,3.0,6.10119047619048,15.6,14,18.451744806285447,56.0,41.0,110.42259688337181,41.0,29,70.80276527451433,55.09999999999997,20.0,49.38740049120601,55.99999999999999,12.0,25.49035718247031,84.0,2.0,5.48322442927211,7.0,33,80.31705225706519,112.20000000000003,28.0,69.8217134035746,224.0,2.0,6.398872567243929,12.0,2.0,6.4480856094730195,12.8,9.0,21.23699953327669,63.0,4.0,19.37867384497062,29.6,0.0,0.0,0.0,0.0,0.0,0.0,16.0,21.48734153966385,80.0,1.0,1.5601716098639598,5.0,4.0,7.274854372529813,28.0,0.0,0.0,0.0,86.0,189.17742235982843,-172.0,7.0,15.699785623955677,-35.0,5.0,20.04845271979702,-10.0,21.0,52.2366247914364,-42.0,27.0,68.93278503018412,-54.0,35.0,82.57516211608859,-140.0,17.0,34.535800780220086,-74.8,15.0,39.416344200184064,-97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.472098882757066,-25.0,0.0,0.0,0.0,50.0,112.65344777621252,-500.0,5.0,9.89486559749882,-50.0
201401,1.9880000000000002,39.0,94.43064237762152,10.0,33.00946205252701,-4.0,9.0,23.55608104496786,3.6,0.0,0.0,0.0,0.0,4.0,16.09627942335025,19.0,67.77804870577981,57.0,0.0,0.0,0.0,8.0,16.585350955628083,32.0,0.0,0.0,0.0,2.0,6.9620253164557,10.4,73,302.0179210626942,292.0,17.0,32.014286336775605,17.0,33,112.88597290547159,62.699999999999974,27.0,92.15873203113706,75.59999999999997,12.0,14.342311832065935,84.0,1.0,2.15311004784689,3.5,14,51.10897891844922,47.59999999999999,6.0,12.12121212121212,48.0,0.0,0.0,0.0,1.0,3.5326086956521703,6.4,2.0,9.113492168487848,14.0,2.0,3.38878638415558,14.8,1.0,4.18118466898955,8.3,2.0,12.45593419506464,14.8,6.0,15.13842801447808,30.0,5.0,8.0576759966073,25.0,1.0,6.83760683760684,7.0,0.0,0.0,0.0,3.0,6.7289714596213805,-6.0,3.0,4.326243704482039,-15.0,12.0,30.305153806957396,-24.0,4.0,18.86087786876913,-8.0,10.0,27.89543698066299,-20.0,13.0,39.910438689235505,-52.0,3.0,4.84577209586687,-13.2,1.0,1.89418680600914,-6.5,3.0,6.231454005934711,-21.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.58585269759476,-15.0,1.0,2.2811671087533196,-9.0,11.0,43.827485237007735,-110.0,1.0,1.89418680600914,-10.0
201402,1.9858333333333331,13.0,39.73183805481503,5.0,16.03758706687195,-2.0,5.0,21.25349657108722,2.0,3.0,8.913468229752151,0.0,0.0,0.0,0.0,16.0,46.47442593337878,48.0,4.0,15.80459784569613,13.6,0.0,0.0,0.0,3.0,8.021399583259191,15.6,0.0,0.0,0.0,8,17.068723829711082,32.0,5.0,10.553420187833373,5.0,16,47.81645589578521,30.39999999999999,19.0,53.315192554348194,53.19999999999998,5.0,9.84122886278558,35.0,4.0,17.26553126392087,14.0,11,55.22190560712618,37.39999999999999,3.0,11.42388060891923,24.0,4.0,14.34821189091408,24.0,8.0,19.999008323881394,51.2,2.0,4.6376811594203,14.0,25.0,48.43019120005757,185.00000000000009,2.0,10.788381742738581,16.6,0.0,0.0,0.0,3.0,8.337763600921491,15.0,1.0,3.81471389645777,5.0,4.0,9.35352354784581,28.0,0.0,0.0,0.0,8.0,23.879640038725913,-16.0,4.0,9.944531273941962,-20.0,3.0,8.18463270198578,-6.0,4.0,10.76913379539185,-8.0,4.0,18.81274342496975,-8.0,1.0,3.42405618964004,-4.0,4.0,13.606019817075426,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0933473634361,-20.0,2.0,7.40752826771525,-10.0,1.0,4.90798930302524,-9.0,9.0,25.491153504054516,-90.0,7.0,35.3139324865341,-70.0
201403,1.9836666666666667,18.0,52.30728287042217,3.0,5.909747631109857,-1.2000000000000002,15.0,47.46832037384551,6.000000000000001,4.0,14.253931463333211,0.0,0.0,3.0,13.26086956521738,26.0,84.94379685911791,78.0,0.0,0.0,0.0,10.0,23.815262720733568,40.0,0.0,0.0,0.0,0.0,0.0,0.0,19,59.35287115195786,76.0,38.0,83.54299213528607,38.0,54,149.6936848481052,102.60000000000008,57.0,156.9180429227383,159.60000000000005,15.0,58.7912087912088,105.0,7.0,25.964843348126198,24.5,37,140.657656143537,125.80000000000004,11.0,55.03609435914814,88.0,7.0,15.316770595261598,42.0,0.0,0.0,0.0,5.0,15.614872237133119,35.0,7.0,24.317302068366605,51.8,0.0,0.0,0.0,3.0,9.14999999999999,22.200000000000006,4.0,7.09824636763525,20.0,4.0,3.1464576292162514,20.0,17.0,85.20965870409107,119.0,1.0,2.7336860670194,10.0,17.0,35.97890928743134,-34.0,6.0,19.19697495044695,-30.0,12.0,27.68848462684286,-24.0,5.0,12.185409044047802,-10.0,6.0,8.629883058333522,-12.0,12.0,49.496715269300616,-48.0,6.0,10.483519556607591,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.76595744680851,-4.0,2.0,4.13478413478414,-10.0,6.0,3.7907362708291785,-30.0,1.0,2.76595744680851,-9.0,18.0,45.986010100841206,-180.0,0.0,0.0,0.0
201404,1.9815,15.0,39.003511288519455,17.0,42.0957996680654,-6.8000000000000025,8.0,26.85682948332871,3.2,2.0,4.93827160493828,3.0,8.75685522033941,17.0,41.18587446710801,19.0,59.15655316969689,57.0,0.0,0.0,0.0,2.0,10.468319559228659,8.0,3.0,5.856411229135059,15.6,0.0,0.0,0.0,50,138.7204525672098,200.0,37.0,134.09915972363078,37.0,79,229.5904475942398,150.10000000000014,75.0,218.4611763691844,210.0000000000002,20.0,61.878886213233606,140.0,2.0,8.703547534716371,7.0,22,43.278625460578546,74.80000000000003,11.0,55.240606460118634,88.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.98631820612861,105.0,8.0,23.56605570494685,59.2,4.0,9.011477794304913,33.2,0.0,0.0,0.0,3.0,6.718713526070972,15.0,2.0,6.966565349544081,10.0,2.0,5.11985195608802,14.0,2.0,0.930232558139534,20.0,6.0,20.25335584021393,-12.0,1.0,2.5304592314901604,-5.0,3.0,8.504090965230409,-6.0,3.0,10.134212920837127,-6.0,2.0,4.4247787610619405,-4.0,12.0,27.22472740825285,-48.0,2.0,6.53571428571429,-8.8,0.0,0.0,0.0,1.0,-2.58731592436316,-7.2,1.0,3.67892976588629,-4.0,0.0,0.0,0.0,2.0,6.89655172413794,-10.0,0.0,0.0,0.0,14.0,40.224453851576904,-140.0,1.0,4.77707006369427,-10.0
201405,1.9793333333333332,19.0,53.797637864972074,2.0,6.9637883008356605,-0.8,7.0,16.58277497885979,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.854086043406441,6.0,3.0,11.440677966101699,10.2,180.0,639.9663839443692,720.0,0.0,0.0,0.0,1.0,4.22297297297297,5.2,16,45.442109330421296,64.0,15.0,34.43256559513714,15.0,26,74.07607707893122,49.399999999999984,26.0,65.9862547933699,72.79999999999998,20.0,39.97632221968231,140.0,61.0,263.02892614872655,213.5,21,68.5244608321255,71.39999999999998,7.0,23.984185676763946,56.0,2.0,9.76902330513359,12.0,1.0,1.65289256198347,6.4,8.0,33.539948795716185,56.0,10.0,27.54371756628406,74.0,1.0,2.82174810736407,8.3,1.0,4.22297297297297,7.4,0.0,0.0,0.0,2.0,11.027027027027021,10.0,7.0,20.242367602312196,49.0,0.0,0.0,0.0,6.0,9.262209790178495,-12.0,0.0,0.0,0.0,8.0,17.073807675738028,-16.0,0.0,0.0,0.0,9.0,20.32509045293623,-18.0,9.0,34.98058087235797,-36.0,3.0,2.0175264946731852,-13.2,0.0,0.0,0.0,1.0,1.3201320132013201,-7.2,1.0,0.7653260445138621,-4.0,0.0,0.0,0.0,2.0,-5.65180628699232,-10.0,2.0,7.1202413901538,-18.0,4.0,14.22159710351726,-40.0,0.0,0.0,0.0
201406,1.9771666666666667,26.0,84.89773931981348,6.0,14.097720423530278,-2.4,8.0,23.827120525397373,3.2,0.0,0.0,1.0,3.90128356074054,0.0,0.0,2.0,5.31914893617022,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.63829787234044,20.8,0.0,0.0,0.0,4,10.5238402019973,16.0,15.0,45.92882566825476,15.0,14,19.72902219498387,26.599999999999994,14.0,22.833547474062353,39.2,14.0,30.818393696951052,98.0,2.0,12.857142857142858,7.0,12,40.754815957798115,40.79999999999999,2.0,6.94444444444444,16.0,12.0,-34.98287266322785,72.0,3.0,4.66926070038912,19.200000000000006,1.0,5.08849557522124,7.0,2.0,2.95659741107365,14.8,3.0,8.974042317961029,24.9,0.0,0.0,0.0,2.0,3.73974581166955,10.0,1.0,2.65957446808511,5.0,6.0,12.146546897489321,42.0,1.0,2.65319014529375,10.0,5.0,12.924503426058081,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.236250238452001,-8.0,14.0,43.187807387761666,-28.0,5.0,11.7616290811418,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.30802823142609,-8.0,1.0,2.65957446808511,-5.0,1.0,2.65957446808511,-5.0,2.0,6.47482785342039,-18.0,7.0,15.87533728189174,-70.0,1.0,3.47490347490348,-10.0
201407,1.975,38.0,106.85481688171647,3.0,5.895299889294511,-1.2000000000000002,6.0,24.71896131720779,2.4,2.0,7.03908738475488,2.0,5.70927911559179,1.0,2.1015761821366,20.0,67.81288135961742,60.0,0.0,0.0,0.0,5.0,12.18688582291699,20.0,0.0,0.0,0.0,1.0,3.87770320656227,5.2,7,22.68238565680337,28.0,21.0,67.30394177636654,21.0,30,73.20747328721077,56.99999999999998,32.0,82.29405369666398,89.59999999999997,9.0,18.835532701988,63.0,5.0,22.109172178583457,17.5,13,43.33984698003444,44.19999999999999,4.0,15.653854932165439,32.0,11.0,34.202702204942355,66.0,1.0,4.19847328244275,6.4,4.0,13.498411778305108,28.0,12.0,36.1156351543278,88.80000000000003,1.0,2.29740440005728,8.3,2.0,7.75540641312454,14.8,3.0,8.63841117116404,15.0,4.0,13.51367443646939,20.0,13.0,47.519978311183046,91.0,0.0,0.0,0.0,6.0,19.838763014764922,-12.0,7.0,23.75397741599619,-35.0,9.0,32.83894474752555,-18.0,2.0,6.1656024793697,-4.0,17.0,48.622480734705604,-34.0,12.0,32.057240816092985,-48.0,6.0,24.8414839755393,-26.4,2.0,8.21309655937846,-13.0,2.0,4.3280817089365,-14.4,1.0,2.00573065902579,-4.0,2.0,3.16027088036118,-10.0,6.0,18.75202602735081,-30.0,3.0,10.678073424141461,-27.0,9.0,37.136946161588604,-90.0,1.0,3.87770320656227,-10.0
201408,1.9728333333333328,34.0,122.24396528867788,3.0,6.32376407730858,-1.2000000000000002,4.0,17.789631943147008,1.6,0.0,0.0,0.0,0.0,2.0,8.181352083791099,17.0,49.99813915679256,51.0,1.0,2.2310985018167404,3.4,12.0,44.302905077430445,48.0,0.0,0.0,0.0,4.0,9.85387045813587,20.8,41,103.08735899678088,164.0,52.0,164.34861510712932,52.0,26,85.82200078182855,49.399999999999984,22.0,74.72835487677688,61.59999999999997,7.0,22.63708783690824,49.0,2.0,6.3651614943428205,7.0,20,69.74262181011183,67.99999999999999,4.0,10.933327637275,32.0,0.0,0.0,0.0,1.0,4.27461139896373,6.4,6.0,20.244354291679763,42.0,9.0,18.628334343401033,66.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.94183594549186,20.0,3.0,9.0689238210399,15.0,10.0,22.076500667017378,70.0,0.0,0.0,0.0,8.0,22.928679898867603,-16.0,1.0,3.01507537688442,-5.0,8.0,25.73785003022952,-16.0,5.0,13.17064372672282,-10.0,12.0,32.99548064608277,-24.0,11.0,42.481818295686935,-44.0,6.0,22.640102595432282,-26.4,4.0,12.423667505052274,-26.0,2.0,6.32911392405064,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.56797783886414,-25.0,2.0,6.62825251866348,-18.0,5.0,14.00703373997142,-50.0,1.0,1.01694915254237,-10.0
201409,1.9706666666666663,40.0,137.81350980151555,4.0,10.138174743588099,-1.6,9.0,27.98034463113341,3.6,4.0,14.706754906435402,0.0,0.0,2.0,5.9347181008902,45.0,154.92379215401454,135.0,3.0,10.812198330590698,10.2,12.0,47.25806552445311,48.0,8.0,20.381408578386623,41.6,2.0,5.3687690503583285,10.4,12,33.66182816753895,48.0,41.0,115.4084961125601,41.0,86,178.92904882595246,163.40000000000026,92.0,195.52066535616672,257.6000000000003,2.0,5.09799959587796,14.0,1.0,1.8237082066869301,3.5,39,191.6745950604982,132.60000000000005,9.0,22.513932280429398,72.0,16.0,80.73401115349336,96.0,1.0,5.01165501165501,6.4,13.0,51.347840260718534,91.0,3.0,7.84679089026915,22.200000000000006,0.0,0.0,0.0,1.0,3.6463081130355497,7.4,2.0,6.741635199247551,10.0,0.0,0.0,0.0,6.0,17.625487445715528,42.0,0.0,0.0,0.0,30.0,72.25454674328176,-60.0,3.0,14.800878408139848,-15.0,9.0,15.629872682721874,-18.0,5.0,13.731657217390609,-10.0,6.0,11.720012042052751,-12.0,12.0,34.45921983920599,-48.0,2.0,5.8184007038014505,-8.8,0.0,0.0,0.0,6.0,23.842958235925966,-43.2,5.0,10.20141247921677,-20.0,0.0,0.0,0.0,17.0,35.672987065058216,-85.0,1.0,1.80878552971576,-9.0,13.0,69.07665413565479,-130.0,12.0,63.10671229437143,-120.0
201410,1.9685,31.0,96.82207969234571,13.0,16.956205225017932,-5.200000000000001,7.0,17.98482726278312,2.8,2.0,10.78673474025482,2.0,3.1630170316301798,0.0,0.0,33.0,67.87037226828392,99.0,1.0,1.8633865784939199,3.4,5.0,27.07597618807387,20.0,2.0,5.607476635514019,10.4,0.0,0.0,0.0,25,70.28407252322664,100.0,36.0,101.58162164879631,36.0,32,81.71550274182955,60.79999999999998,37.0,93.125834906858,103.59999999999994,21.0,60.3857778424216,147.0,8.0,21.01940482069315,28.0,33,126.45532139583445,112.20000000000006,15.0,92.0665846322122,120.0,20.0,84.52174194807387,120.0,1.0,-1.9681349578256802,6.4,16.0,39.904611186909015,112.0,5.0,14.14341375070354,37.0,0.0,0.0,0.0,1.0,3.2967032967033,7.4,3.0,2.6549157595887216,15.0,3.0,12.269938650306747,15.0,4.0,7.266039582038821,28.0,4.0,11.928290169725,39.0,13.0,19.49036088782651,-26.0,9.0,29.269356349236435,-45.0,3.0,6.0798556244403805,-6.0,2.0,1.9654111297987942,-4.0,3.0,3.38924038301988,-6.0,3.0,9.78852558557445,-12.0,3.0,14.16467763888541,-13.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.847599865726759,-12.0,0.0,0.0,0.0,19.0,49.139687317373244,-95.0,0.0,0.0,0.0,34.0,30.535521499523085,-340.0,0.0,0.0,0.0
201411,1.9663333333333333,33.0,113.34704305916893,3.0,7.13469368187508,-1.2000000000000002,13.0,35.287981567299205,5.2,11.0,26.750405002874647,0.0,0.0,1.0,1.64473684210526,45.0,117.83926363348354,135.0,1.0,3.6468330134357,3.4,7.0,9.737783236918046,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28,89.39527630079122,112.0,38.0,77.58366958521833,38.0,63,164.7822285567341,119.70000000000007,62.0,147.43966104268128,173.60000000000005,35.0,70.31650907101404,245.0,1.0,4.69973890339426,3.5,31,94.13836920938772,105.40000000000003,0.0,0.0,0.0,2.0,4.5344721738091405,12.0,2.0,7.2258064516129,12.8,9.0,24.54103402671742,63.0,6.0,14.486116900424962,44.4,0.0,0.0,0.0,1.0,2.64900662251656,7.4,6.0,14.35503695685442,30.0,4.0,9.262508230716632,20.0,15.0,31.09247397835644,105.0,1.0,2.71668822768435,10.0,16.0,34.151685654157184,-32.0,11.0,27.735180223100706,-55.0,12.0,28.00304373049375,-24.0,1.0,0.9433962264150941,-2.0,4.0,9.537755684345449,-8.0,4.0,15.213836412683403,-16.0,2.0,4.1434564220569685,-8.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.72185430463576,-4.0,5.0,16.98924485672246,-25.0,46.0,80.0663879515091,-230.0,4.0,13.682368625542619,-36.0,14.0,38.52394971795027,-140.0,1.0,5.82089552238806,-10.0
201412,1.9641666666666664,54.0,140.215383381845,5.0,10.59967564747536,-2.0,5.0,14.471253338199489,2.0,10.0,24.446217349923387,4.0,19.706394430777628,0.0,0.0,7.0,18.45064040112032,21.0,0.0,0.0,0.0,1.0,5.29996538444897,4.0,0.0,0.0,0.0,1.0,3.29760923330585,5.2,3,10.09589936629445,12.0,13.0,36.8263173537248,13.0,42,115.71765076554077,79.80000000000003,41.0,113.6353586135213,114.79999999999993,7.0,22.292407971509572,49.0,7.0,22.70593387112564,24.5,34,108.81623870995932,115.60000000000008,6.0,20.79306957865697,48.0,16.0,56.41844941512437,96.0,0.0,0.0,0.0,7.0,25.87268277500377,49.0,4.0,14.913532272467608,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.2968289600879395,15.0,0.0,0.0,0.0,105.0,298.6616393458811,735.0,0.0,0.0,0.0,5.0,13.57339758690927,-10.0,5.0,18.17809235178716,-25.0,5.0,17.56738488514039,-10.0,0.0,0.0,0.0,6.0,15.11770173131772,-12.0,3.0,11.275827542366713,-12.0,13.0,47.22763407343061,-57.2,2.0,3.74414976599064,-13.0,1.0,1.58415841584158,-7.2,4.0,12.52444568880307,-16.0,9.0,30.030831227808324,-45.0,85.0,231.49252432507947,-425.0,0.0,0.0,0.0,10.0,30.17137667068884,-100.0,0.0,0.0,0.0
201501,1.962,15.0,31.34239407427107,1.0,2.7559055118110196,-0.4,5.0,16.90968030277251,2.0,4.0,10.89407433841225,1.0,1.73432682425488,3.0,9.90566037735849,12.0,32.90772561855855,36.0,1.0,1.41342756183746,3.4,5.0,13.03677583724107,20.0,4.0,5.4067869922535525,20.8,0.0,0.0,0.0,10,26.877174996659907,40.0,15.0,45.3563976734945,15.0,30,79.42657352232608,56.99999999999997,22.0,67.25677417738187,61.59999999999998,16.0,40.18799519761807,112.0,4.0,22.85716015851483,14.0,17,59.22749621762568,57.79999999999998,13.0,31.626440760045643,104.0,5.0,33.425879855144466,30.0,0.0,0.0,0.0,2.0,6.418918918918919,14.0,4.0,19.58897531931241,29.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.83785822021116,15.0,44.0,106.9161184958467,220.0,8.0,17.019030463921183,56.0,3.0,6.67811310796922,30.0,3.0,10.918608219799161,-6.0,3.0,7.49664211063306,-15.0,4.0,7.47500120767112,-8.0,0.0,0.0,0.0,3.0,10.57513914656772,-6.0,2.0,5.34278428753567,-8.0,3.0,11.94559442988868,-13.2,2.0,7.085346215781,-13.0,1.0,3.41936044490789,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.14255926570207,-20.0,0.0,0.0,0.0,2.0,6.780382416800901,-20.0,4.0,9.92026655173556,-40.0
201502,1.96175,34.0,68.37358769285771,4.0,9.70943848779458,-1.6,8.0,18.81810805902758,3.2,2.0,5.76065188249519,3.0,-8.464462839822069,5.0,17.87220549382016,29.0,99.35064829581272,87.0,0.0,0.0,0.0,4.0,18.82157821908869,16.0,0.0,0.0,0.0,2.0,5.0,10.4,34,82.38515440908674,136.0,553.0,224.3522036925725,553.0,92,231.5943703163137,174.80000000000027,89.0,202.12528115478176,249.20000000000027,45.0,95.7711819854966,315.0,15.0,-1.1732039597074708,52.5,68,216.92382717026757,231.20000000000027,2.0,0.0,16.0,47.0,239.4852566350973,282.0,0.0,0.0,0.0,14.0,15.400134484683266,98.0,0.0,0.0,0.0,3.0,0.038690779515400016,24.9,2.0,0.05865466329985969,14.8,20.0,33.728753510663374,100.0,89.0,237.12940473668462,445.0,22.0,65.47800373513161,154.0,2.0,5.82255168548246,20.0,18.0,-15.456786771889709,-36.0,3.0,5.69759226227467,-15.0,7.0,22.26599476281836,-14.0,3.0,2.1679300800767303,-6.0,9.0,10.040174821077349,-18.0,13.0,15.113207971883321,-52.0,1.0,3.84812724474089,-4.4,6.0,14.054318229133091,-39.0,2.0,8.770430509560939,-14.4,0.0,0.0,0.0,1.0,2.85714285714286,-5.0,22.0,75.09932914267695,-110.0,0.0,0.0,0.0,27.0,9.337717550459423,-270.0,2.0,5.466316658801321,-20.0
